duration	iti	trial_type	stim_file
1.7	3.1	motor/auditory	audio/Jack_The_Lumberer.wav
1.4	4.9	visual/auditory	audio/Stereotype_News.wav
3.1	4.5	visual	
1.7	4.4	motor	
3.7	7.7	visual/auditory	audio/Cumbish.wav
3.7	3.5	motor/auditory	audio/Breaking_Bollywood.wav
2.7	3.3	motor	
1.7	4.9	visual	
1.5	4.6	visual/auditory	audio/Le_Baguette.wav
3.7	3.9	visual	
2.9	4.2	motor	
3.2	3.4	motor/auditory	audio/Breaking_Bollywood.wav
3.5	5.6	motor	
0.5	4.5	motor/auditory	audio/Bleu.wav
3.2	2.9	visual/auditory	audio/Ukulele_Song.wav
3.8	4.2	visual	
2.1	6.9	motor	
0.8	4.7	visual	
0.5	4.9	motor/auditory	audio/Desert_Conflict.wav
1.5	6.6	visual/auditory	audio/Improv_for_Evil.wav
2.2	6.7	motor/auditory	audio/Ukulele_Song.wav
2.6	3.4	motor	
0.8	3.9	visual	
3.0	3.6	visual/auditory	audio/Stereotype_News.wav
0.8	4.7	motor	
3.0	5.2	motor/auditory	audio/Shenzhen_Nightlife.wav
0.7	5.0	visual/auditory	audio/Cumbish.wav
2.4	5.5	visual	
1.5	3.7	motor	
4.0	4.5	motor/auditory	audio/Bollywood_Groove.wav
1.5	6.3	visual/auditory	audio/Jack_The_Lumberer.wav
1.6	4.5	visual	
3.6	3.4	motor/auditory	audio/Improv_for_Evil.wav
1.8	5.5	motor	
1.9	4.3	visual/auditory	audio/Funshine.wav
2.0	5.6	visual	
2.8	3.7	motor	
3.2	4.1	visual	
2.6	8.0	visual/auditory	audio/Le_Baguette.wav
2.3	6.5	motor/auditory	audio/Shenzhen_Nightlife.wav
3.6	4.3	visual	
3.8	2.5	motor	
1.5	6.6	motor/auditory	audio/Stereotype_News.wav
3.8	3.8	visual/auditory	audio/Bollywood_Groove.wav
2.2	5.4	visual	
2.3	4.5	motor	
2.5	5.5	motor/auditory	audio/Coy_Koi.wav
3.3	4.6	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.6	3.1	motor/auditory	audio/Desert_Conflict.wav
2.6	3.9	visual/auditory	audio/Jack_The_Lumberer.wav
1.4	4.5	visual	
4.0	4.4	motor	
2.9	3.6	visual/auditory	audio/Funshine.wav
2.5	4.7	motor	
3.2	3.8	visual	
2.8	6.0	motor/auditory	audio/Bleu.wav
2.6	5.3	visual	
3.9	5.2	motor/auditory	audio/Coy_Koi.wav
0.9	4.3	visual/auditory	audio/Shenzhen_Nightlife.wav
3.4	19.2	motor	
