duration	iti	trial_type	stim_file
1.6	6.3	visual	
3.2	5.2	motor/auditory	audio/Cumbish.wav
1.5	6.5	motor	
2.8	3.7	visual/auditory	audio/Bleu.wav
2.1	5.5	motor	
1.4	4.8	visual	
3.6	7.5	visual/auditory	audio/Jack_The_Lumberer.wav
1.7	3.3	motor/auditory	audio/Funshine.wav
0.5	4.8	visual	
2.3	4.8	visual/auditory	audio/Ukulele_Song.wav
3.4	6.5	motor	
1.2	7.2	motor/auditory	audio/Shenzhen_Nightlife.wav
2.7	4.0	visual/auditory	audio/Improv_for_Evil.wav
1.7	4.0	motor/auditory	audio/Bollywood_Groove.wav
2.4	7.4	motor	
1.5	3.5	visual	
3.2	3.9	motor	
2.7	6.4	motor/auditory	audio/Le_Baguette.wav
2.0	3.4	visual/auditory	audio/Funshine.wav
4.0	4.1	visual	
1.4	5.0	motor/auditory	audio/Bleu.wav
2.2	3.3	visual/auditory	audio/Coy_Koi.wav
0.8	3.4	visual	
2.9	4.3	motor	
2.8	4.8	visual/auditory	audio/Breaking_Bollywood.wav
3.7	4.4	motor/auditory	audio/Breaking_Bollywood.wav
1.1	4.6	motor	
3.6	6.4	visual	
2.9	4.9	visual/auditory	audio/Bollywood_Groove.wav
3.1	3.8	motor	
2.6	4.8	visual	
3.8	2.8	motor/auditory	audio/Bleu.wav
2.1	5.3	visual	
2.2	6.4	motor	
1.1	4.9	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.5	5.5	visual/auditory	audio/Ukulele_Song.wav
3.6	4.7	motor/auditory	audio/Le_Baguette.wav
3.5	2.4	motor	
2.9	4.9	visual	
3.7	3.5	visual/auditory	audio/Improv_for_Evil.wav
3.7	3.5	motor/auditory	audio/Stereotype_News.wav
2.3	3.5	visual	
4.0	7.1	motor	
1.9	3.7	visual/auditory	audio/Funshine.wav
3.3	3.8	motor	
1.2	5.6	visual/auditory	audio/Jack_The_Lumberer.wav
3.3	4.4	visual	
0.8	8.0	motor/auditory	audio/Cumbish.wav
2.1	3.5	visual	
1.0	7.9	motor/auditory	audio/Jack_The_Lumberer.wav
2.0	5.0	visual/auditory	audio/Shenzhen_Nightlife.wav
1.3	3.5	motor	
2.6	5.0	visual	
1.7	4.5	visual/auditory	audio/Shenzhen_Nightlife.wav
1.2	3.8	motor/auditory	audio/Ukulele_Song.wav
0.9	4.0	motor	
3.9	4.5	motor/auditory	audio/Desert_Conflict.wav
1.5	3.2	motor	
2.7	5.5	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.7	18.0	visual	
