duration	iti	trial_type	stim_file
0.7	3.5	visual/auditory	audio/Bollywood_Groove.wav
3.5	5.1	motor	
2.8	5.1	visual	
0.5	3.0	motor/auditory	audio/Coy_Koi.wav
3.6	4.5	visual	
0.9	3.4	visual/auditory	audio/Ukulele_Song.wav
1.6	4.7	motor	
3.4	3.4	motor/auditory	audio/Le_Baguette.wav
1.5	6.4	visual/auditory	audio/Desert_Conflict.wav
3.2	5.5	motor/auditory	audio/Stereotype_News.wav
3.6	5.7	visual	
2.5	5.4	motor	
3.8	6.7	visual	
3.6	5.3	motor	
2.8	3.3	visual/auditory	audio/Desert_Conflict.wav
3.9	5.5	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.5	4.6	visual/auditory	audio/Jack_The_Lumberer.wav
3.8	4.2	motor/auditory	audio/Shenzhen_Nightlife.wav
1.6	5.0	motor	
3.0	2.8	visual	
2.4	4.6	visual/auditory	audio/Funshine.wav
2.0	3.6	motor	
3.2	4.0	motor/auditory	audio/Coy_Koi.wav
0.5	3.4	visual	
2.5	4.8	motor/auditory	audio/Jack_The_Lumberer.wav
3.8	3.4	visual/auditory	audio/Cumbish.wav
3.7	5.0	visual	
2.1	3.2	motor	
4.0	3.8	visual	
3.1	3.5	motor	
2.0	4.8	visual/auditory	audio/Shenzhen_Nightlife.wav
3.6	3.5	motor/auditory	audio/Bollywood_Groove.wav
2.2	4.7	visual	
3.1	3.2	visual/auditory	audio/Desert_Conflict.wav
1.0	4.7	motor	
2.1	6.7	motor/auditory	audio/Ukulele_Song.wav
2.8	3.6	visual/auditory	audio/Coy_Koi.wav
3.5	3.9	motor	
2.7	4.4	motor/auditory	audio/Jack_The_Lumberer.wav
0.9	3.5	visual	
3.5	3.3	motor	
2.3	4.7	visual/auditory	audio/Funshine.wav
2.8	4.8	visual	
3.1	5.3	motor/auditory	audio/Improv_for_Evil.wav
3.9	5.5	motor	
1.4	5.7	visual	
3.1	3.3	visual/auditory	audio/Le_Baguette.wav
1.2	6.0	motor/auditory	audio/Stereotype_News.wav
2.6	6.0	visual	
1.7	3.4	motor	
3.2	6.4	motor/auditory	audio/Breaking_Bollywood.wav
3.0	4.2	visual/auditory	audio/Breaking_Bollywood.wav
3.2	4.6	motor	
2.4	5.2	visual	
2.3	3.8	visual/auditory	audio/Shenzhen_Nightlife.wav
3.9	6.2	motor/auditory	audio/Improv_for_Evil.wav
1.1	5.9	motor	
3.8	5.6	motor/auditory	audio/Stereotype_News.wav
2.3	2.7	visual	
3.5	18.7	visual/auditory	audio/Ukulele_Song.wav
