duration	iti	trial_type	stim_file
3.5	5.2	visual	
0.8	5.9	motor/auditory	audio/Bollywood_Groove.wav
3.6	4.8	visual/auditory	audio/Coy_Koi.wav
2.0	5.3	motor	
0.9	4.1	motor/auditory	audio/Le_Baguette.wav
2.5	5.5	motor	
3.4	5.3	visual/auditory	audio/Bleu.wav
2.0	4.5	visual	
2.9	2.9	motor	
2.9	7.3	visual	
3.0	4.1	visual/auditory	audio/Jack_The_Lumberer.wav
3.2	3.8	motor/auditory	audio/Breaking_Bollywood.wav
2.7	2.8	visual	
3.9	3.6	visual/auditory	audio/Cumbish.wav
0.9	5.0	motor	
3.3	4.6	motor/auditory	audio/Stereotype_News.wav
3.4	3.6	motor	
1.4	7.0	visual/auditory	audio/Breaking_Bollywood.wav
3.4	3.8	motor/auditory	audio/Cumbish.wav
2.4	5.5	visual	
2.3	5.5	motor	
0.8	3.0	visual	
3.7	6.9	motor/auditory	audio/Bollywood_Groove.wav
2.8	7.8	visual/auditory	audio/Funshine.wav
1.1	4.3	visual	
1.3	2.6	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.1	4.4	motor	
2.0	5.4	visual/auditory	audio/Improv_for_Evil.wav
3.6	4.4	motor	
1.3	3.5	visual/auditory	audio/Bollywood_Groove.wav
2.6	3.9	visual	
1.5	3.9	motor/auditory	audio/Desert_Conflict.wav
2.3	4.2	visual/auditory	audio/Funshine.wav
1.4	4.5	motor/auditory	audio/Shenzhen_Nightlife.wav
2.4	3.6	visual	
1.6	6.0	motor	
2.4	6.0	motor/auditory	audio/Breaking_Bollywood.wav
1.3	5.5	visual	
0.8	4.3	motor	
1.2	4.4	visual/auditory	audio/Shenzhen_Nightlife.wav
1.0	4.4	visual	
3.6	6.6	motor	
1.6	3.6	motor/auditory	audio/Bleu.wav
1.5	4.5	visual/auditory	audio/Improv_for_Evil.wav
0.5	6.9	motor/auditory	audio/Cumbish.wav
2.6	3.7	visual/auditory	audio/Ukulele_Song.wav
3.3	5.2	motor	
2.6	4.3	visual	
2.7	6.9	motor/auditory	audio/Ukulele_Song.wav
3.5	6.7	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.1	6.0	visual	
3.2	7.1	motor	
3.9	4.3	visual/auditory	audio/Stereotype_News.wav
2.3	2.9	visual	
2.4	5.5	motor/auditory	audio/Shenzhen_Nightlife.wav
0.8	3.7	motor	
0.6	5.9	visual	
1.4	4.7	motor/auditory	audio/Improv_for_Evil.wav
3.2	4.1	motor	
3.9	20.0	visual/auditory	audio/Desert_Conflict.wav
