duration	iti	trial_type	stim_file
2.3	5.3	visual/auditory	audio/Shenzhen_Nightlife.wav
3.7	5.8	visual	
2.0	6.0	motor	
1.5	4.6	motor/auditory	audio/Improv_for_Evil.wav
3.6	3.8	visual/auditory	audio/Cumbish.wav
3.9	4.7	motor	
3.1	4.8	visual	
0.8	5.0	motor/auditory	audio/Jack_The_Lumberer.wav
3.1	4.4	visual/auditory	audio/Coy_Koi.wav
2.5	5.7	motor	
2.5	6.4	visual	
3.6	4.2	motor/auditory	audio/Jack_The_Lumberer.wav
2.5	3.6	visual	
0.9	3.6	motor	
3.9	6.1	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.9	3.0	visual/auditory	audio/Desert_Conflict.wav
1.2	6.2	visual	
0.9	4.1	motor/auditory	audio/Shenzhen_Nightlife.wav
3.3	4.5	motor	
3.7	2.8	visual/auditory	audio/Le_Baguette.wav
3.2	3.5	visual	
1.1	4.0	motor/auditory	audio/Stereotype_News.wav
1.7	6.1	motor	
1.2	6.5	visual/auditory	audio/Desert_Conflict.wav
3.3	4.2	visual	
2.5	3.3	visual/auditory	audio/Funshine.wav
3.3	4.5	motor/auditory	audio/Jack_The_Lumberer.wav
3.4	3.1	motor	
2.7	3.2	visual/auditory	audio/Le_Baguette.wav
2.2	3.2	visual	
2.9	5.8	motor	
2.5	3.9	motor/auditory	audio/Bleu.wav
2.1	6.1	visual/auditory	audio/Breaking_Bollywood.wav
2.3	4.4	visual	
3.3	3.8	motor/auditory	audio/Ukulele_Song.wav
0.6	6.3	motor	
3.0	3.1	visual/auditory	audio/Coy_Koi.wav
2.7	3.7	motor	
2.1	5.0	visual	
2.6	3.5	motor/auditory	audio/Bollywood_Groove.wav
2.5	2.2	visual	
1.4	4.4	motor/auditory	audio/Breaking_Bollywood.wav
2.5	4.0	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.6	5.4	motor	
1.8	6.0	visual/auditory	audio/Ukulele_Song.wav
1.2	4.4	motor	
2.5	3.1	motor/auditory	audio/Bleu.wav
3.8	7.2	visual	
3.4	4.4	motor/auditory	audio/Ukulele_Song.wav
3.0	4.5	motor	
1.6	3.7	visual	
3.2	4.0	visual/auditory	audio/Cumbish.wav
3.9	5.7	motor/auditory	audio/Cumbish.wav
1.9	4.8	motor	
3.4	7.2	visual/auditory	audio/Bollywood_Groove.wav
3.7	5.8	visual	
1.1	6.8	motor	
1.5	6.2	visual/auditory	audio/Funshine.wav
3.5	3.5	visual	
1.2	6.9	motor/auditory	audio/Breaking_Bollywood.wav
