duration	iti	trial_type	stim_file
2.8	6.4	motor/auditory	audio/Ukulele_Song.wav
1.9	3.8	visual/auditory	audio/Bollywood_Groove.wav
0.7	3.8	visual	
1.4	3.7	motor	
3.3	5.4	visual/auditory	audio/Jack_The_Lumberer.wav
3.0	4.9	motor/auditory	audio/Coy_Koi.wav
1.4	3.4	motor	
2.3	4.7	visual	
0.7	4.8	motor/auditory	audio/Improv_for_Evil.wav
3.4	5.7	motor	
2.8	7.0	visual/auditory	audio/Desert_Conflict.wav
3.4	4.8	visual	
2.4	3.6	motor	
3.8	5.4	visual	
2.6	5.7	motor/auditory	audio/Funshine.wav
1.9	3.9	visual/auditory	audio/Desert_Conflict.wav
2.2	5.9	motor/auditory	audio/Funshine.wav
2.7	6.2	motor	
3.9	3.2	visual/auditory	audio/Ukulele_Song.wav
2.2	3.7	visual	
3.9	2.9	motor	
1.9	6.8	visual	
2.4	2.5	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.0	4.1	motor/auditory	audio/Coy_Koi.wav
2.5	5.5	visual	
1.4	6.1	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.2	5.9	visual/auditory	audio/Le_Baguette.wav
3.9	5.5	motor	
1.8	5.5	visual	
2.3	4.7	motor	
1.1	5.4	visual/auditory	audio/Stereotype_News.wav
3.7	4.9	motor/auditory	audio/Le_Baguette.wav
3.1	4.0	motor	
1.2	4.5	visual/auditory	audio/Cumbish.wav
3.6	8.0	visual	
1.1	6.6	motor/auditory	audio/Le_Baguette.wav
2.9	3.9	visual	
1.4	4.6	visual/auditory	audio/Cumbish.wav
1.4	3.1	motor	
1.7	7.3	motor/auditory	audio/Stereotype_News.wav
2.7	5.0	visual	
3.6	4.9	visual/auditory	audio/Breaking_Bollywood.wav
3.8	5.9	motor	
1.6	4.8	motor/auditory	audio/Coy_Koi.wav
0.6	4.2	motor	
2.9	2.9	visual	
1.3	3.2	motor/auditory	audio/Funshine.wav
0.7	4.1	visual/auditory	audio/Improv_for_Evil.wav
1.2	6.2	motor/auditory	audio/Breaking_Bollywood.wav
1.1	5.0	visual	
1.6	4.5	visual/auditory	audio/Bollywood_Groove.wav
0.9	4.6	motor	
1.1	5.7	visual/auditory	audio/Bleu.wav
1.1	5.1	visual	
2.2	5.1	motor	
3.8	6.2	motor/auditory	audio/Improv_for_Evil.wav
2.3	5.4	visual	
3.8	4.2	motor	
1.9	5.8	motor/auditory	audio/Bleu.wav
3.4	7.2	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
