duration	iti	trial_type	stim_file
2.8	4.4	visual/auditory	audio/Stereotype_News.wav
1.8	3.4	motor/auditory	audio/Coy_Koi.wav
2.8	4.5	motor	
1.1	4.7	visual	
3.2	4.3	motor/auditory	audio/Jack_The_Lumberer.wav
3.1	3.9	motor	
3.8	5.2	visual/auditory	audio/Le_Baguette.wav
3.2	5.5	visual	
2.3	4.2	motor	
1.7	3.0	visual	
2.5	4.7	motor/auditory	audio/Ukulele_Song.wav
2.7	5.7	visual/auditory	audio/Coy_Koi.wav
1.5	4.6	motor/auditory	audio/Funshine.wav
4.0	3.5	motor	
3.7	5.4	visual	
1.6	3.9	visual/auditory	audio/Jack_The_Lumberer.wav
2.2	5.3	visual	
2.9	3.7	motor/auditory	audio/Desert_Conflict.wav
3.9	6.8	motor	
3.4	4.3	visual/auditory	audio/Breaking_Bollywood.wav
0.8	3.8	motor/auditory	audio/Coy_Koi.wav
3.7	3.4	visual/auditory	audio/Breaking_Bollywood.wav
3.3	5.8	motor	
2.3	3.0	visual	
1.4	4.3	visual/auditory	audio/Bleu.wav
3.0	4.4	motor	
1.0	6.1	visual	
2.2	4.8	motor/auditory	audio/Improv_for_Evil.wav
2.2	6.8	visual/auditory	audio/Bollywood_Groove.wav
2.7	4.9	visual	
3.1	4.2	motor/auditory	audio/Cumbish.wav
0.6	3.1	motor	
1.0	4.6	motor/auditory	audio/Jack_The_Lumberer.wav
2.3	6.4	motor	
3.1	4.1	visual	
1.5	4.3	visual/auditory	audio/Desert_Conflict.wav
2.7	5.4	visual	
2.3	5.0	visual/auditory	audio/Improv_for_Evil.wav
1.1	3.0	motor/auditory	audio/Bollywood_Groove.wav
1.6	4.2	motor	
2.3	3.4	motor/auditory	audio/Le_Baguette.wav
0.8	4.2	visual	
1.6	4.5	motor	
4.0	4.2	visual/auditory	audio/Shenzhen_Nightlife.wav
2.6	4.9	motor	
2.5	4.2	motor/auditory	audio/Desert_Conflict.wav
2.5	4.7	visual/auditory	audio/Ukulele_Song.wav
2.6	3.5	visual	
2.9	5.4	motor	
1.8	4.0	visual	
2.5	4.7	motor/auditory	audio/Breaking_Bollywood.wav
3.9	6.3	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.6	3.6	motor/auditory	audio/Le_Baguette.wav
1.8	6.2	visual	
2.8	4.9	motor	
3.5	5.8	visual/auditory	audio/Bleu.wav
3.8	6.7	motor	
3.7	4.3	visual/auditory	audio/Shenzhen_Nightlife.wav
3.0	4.7	motor/auditory	audio/Ukulele_Song.wav
1.3	23.6	visual	
