duration	iti	trial_type	stim_file
2.0	4.4	visual	
3.8	5.6	motor	
1.9	7.2	motor/auditory	audio/Stereotype_News.wav
2.2	5.0	visual/auditory	audio/Funshine.wav
2.0	5.8	motor/auditory	audio/Bleu.wav
1.1	4.6	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.5	4.7	visual	
0.7	5.2	motor	
3.4	4.1	visual/auditory	audio/Ukulele_Song.wav
1.9	3.0	motor	
2.3	5.2	visual	
0.9	2.7	motor/auditory	audio/Jack_The_Lumberer.wav
2.3	5.5	visual	
0.5	3.0	motor	
0.8	5.3	motor/auditory	audio/Breaking_Bollywood.wav
3.5	6.3	visual/auditory	audio/Cumbish.wav
0.8	2.6	visual	
2.1	4.7	motor/auditory	audio/Bollywood_Groove.wav
0.7	3.3	visual/auditory	audio/Improv_for_Evil.wav
2.1	4.9	motor	
2.3	4.6	visual/auditory	audio/Ukulele_Song.wav
3.0	4.3	visual	
0.6	3.3	motor	
3.5	7.2	motor/auditory	audio/Jack_The_Lumberer.wav
0.5	3.0	visual/auditory	audio/Le_Baguette.wav
4.0	5.5	motor	
2.7	6.7	motor/auditory	audio/Improv_for_Evil.wav
3.0	3.5	visual	
0.6	4.1	motor	
3.2	5.5	visual	
0.9	5.6	visual/auditory	audio/Bollywood_Groove.wav
2.0	4.9	motor/auditory	audio/Stereotype_News.wav
3.2	4.9	visual/auditory	audio/Coy_Koi.wav
3.9	6.5	motor	
2.4	6.7	visual	
1.2	4.6	motor/auditory	audio/Funshine.wav
1.6	2.8	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.2	5.6	visual	
1.5	4.5	motor	
2.6	4.8	motor/auditory	audio/Stereotype_News.wav
2.9	6.4	motor	
3.6	4.2	motor/auditory	audio/Shenzhen_Nightlife.wav
2.6	7.3	visual	
2.4	3.9	visual/auditory	audio/Shenzhen_Nightlife.wav
3.5	7.0	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.6	6.1	visual/auditory	audio/Funshine.wav
1.6	4.4	motor	
0.5	4.8	visual	
1.2	5.4	motor	
1.7	5.0	visual/auditory	audio/Bleu.wav
3.3	4.4	visual	
1.5	6.6	motor/auditory	audio/Desert_Conflict.wav
0.6	4.9	visual	
4.0	4.9	motor	
2.3	6.6	motor/auditory	audio/Shenzhen_Nightlife.wav
2.7	3.3	visual/auditory	audio/Desert_Conflict.wav
3.6	4.4	visual	
1.9	3.6	visual/auditory	audio/Improv_for_Evil.wav
3.4	3.7	motor	
3.9	22.2	motor/auditory	audio/Le_Baguette.wav
