duration	iti	trial_type	stim_file
2.9	4.6	visual	
2.4	6.8	visual/auditory	audio/Bleu.wav
1.7	2.8	motor	
0.9	8.0	motor/auditory	audio/Funshine.wav
0.9	4.5	visual/auditory	audio/Bleu.wav
3.0	4.7	visual	
1.1	4.9	motor/auditory	audio/Coy_Koi.wav
2.9	3.5	motor	
1.0	4.2	motor/auditory	audio/Le_Baguette.wav
2.6	3.7	visual/auditory	audio/Shenzhen_Nightlife.wav
2.9	5.8	motor	
2.7	7.1	visual	
2.3	3.7	motor/auditory	audio/Bollywood_Groove.wav
3.7	2.9	visual	
2.6	5.5	visual/auditory	audio/Bleu.wav
3.2	7.2	motor	
3.6	4.9	visual	
2.3	2.9	motor	
2.0	7.5	motor/auditory	audio/Ukulele_Song.wav
1.3	3.8	visual/auditory	audio/Coy_Koi.wav
2.8	4.7	visual	
1.3	4.4	visual/auditory	audio/Coy_Koi.wav
2.2	3.6	motor	
3.4	5.7	motor/auditory	audio/Shenzhen_Nightlife.wav
0.5	2.5	visual	
3.6	3.4	motor/auditory	audio/Breaking_Bollywood.wav
1.1	3.6	motor	
4.0	5.0	visual/auditory	audio/Desert_Conflict.wav
3.0	4.3	visual	
4.0	3.3	visual/auditory	audio/Cumbish.wav
3.7	6.8	motor/auditory	audio/Ukulele_Song.wav
2.7	4.8	motor	
2.3	5.6	visual/auditory	audio/Cumbish.wav
3.8	6.7	motor	
3.5	5.3	motor/auditory	audio/Breaking_Bollywood.wav
1.8	3.8	visual	
2.5	6.1	visual/auditory	audio/Improv_for_Evil.wav
3.0	4.5	visual	
0.5	3.3	motor	
1.1	5.2	motor/auditory	audio/Desert_Conflict.wav
2.8	3.7	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.9	3.9	motor	
1.9	6.6	visual	
1.3	3.9	motor/auditory	audio/Ukulele_Song.wav
1.3	3.5	visual	
1.8	6.3	motor	
3.7	3.8	motor/auditory	audio/Shenzhen_Nightlife.wav
2.9	5.7	visual/auditory	audio/Jack_The_Lumberer.wav
1.0	5.7	visual	
2.5	4.7	visual/auditory	audio/Bollywood_Groove.wav
0.9	4.5	motor/auditory	audio/Cumbish.wav
3.8	4.5	motor	
3.2	4.5	visual	
2.7	4.5	motor/auditory	audio/Bollywood_Groove.wav
2.5	4.8	visual/auditory	audio/Breaking_Bollywood.wav
1.9	5.0	motor	
3.3	4.6	visual	
3.0	3.2	visual/auditory	audio/Stereotype_News.wav
3.4	3.3	motor	
3.7	17.4	motor/auditory	audio/Le_Baguette.wav
