duration	iti	trial_type	stimulus
4.939869703493769	3.5019886700554146	checkerboard	
1.3118176863115774	10.521419284884267	tone	audio/500Hz_20s.wav
3.032731553791413	5.572482322373375	fingertapping	
1.9385993120883174	9.338751869879673	checkerboard	
4.939869703493769	10.322257713718717	tone	audio/600Hz_20s.wav
3.6257329393929196	6.098611273354997	fingertapping	
1.3161959983881357	7.3475362078213555	checkerboard	
1.510818120910597	10.72351309503431	fingertapping	
4.887594895170143	10.322257713718717	fingertapping	
3.828882888789132	10.72351309503431	tone	audio/250Hz_20s.wav
2.8064960000346186	7.3475362078213555	tone	audio/750Hz_20s.wav
3.276336593142192	3.5019886700554146	fingertapping	
3.032731553791413	4.157398102400243	tone	audio/600Hz_20s.wav
3.276336593142192	6.609504808168069	checkerboard	
3.828882888789132	4.157398102400243	checkerboard	
2.0643029240433433	10.521419284884267	fingertapping	
1.3161959983881357	6.609504808168069	tone	audio/600Hz_20s.wav
4.887594895170143	6.098611273354997	tone	audio/500Hz_20s.wav
3.5762879889450363	10.72351309503431	checkerboard	
4.939869703493769	9.137377685578485	fingertapping	
3.5762879889450363	7.3475362078213555	fingertapping	
1.510818120910597	6.965932119710697	tone	audio/750Hz_20s.wav
2.3881908810448547	10.322257713718717	checkerboard	
3.276336593142192	5.831089304699154	tone	audio/850Hz_20s.wav
1.9385993120883174	5.831089304699154	fingertapping	
2.3881908810448547	6.609504808168069	fingertapping	
1.9385993120883174	3.5019886700554146	tone	audio/850Hz_20s.wav
2.8064960000346186	9.338751869879673	fingertapping	
2.0643029240433433	5.831089304699154	checkerboard	
4.887594895170143	6.965932119710697	checkerboard	
2.8064960000346186	6.098611273354997	checkerboard	
3.032731553791413	9.137377685578485	checkerboard	
1.3118176863115774	9.368280056775177	checkerboard	
3.5762879889450363	9.137377685578485	tone	audio/250Hz_20s.wav
2.3881908810448547	9.368280056775177	tone	audio/250Hz_20s.wav
2.0643029240433433	9.338751869879673	tone	audio/850Hz_20s.wav
1.510818120910597	5.572482322373375	checkerboard	
3.828882888789132	9.368280056775177	fingertapping	
1.3161959983881357	6.965932119710697	fingertapping	
3.6257329393929196	5.572482322373375	tone	audio/750Hz_20s.wav
3.6257329393929196	10.521419284884267	checkerboard	
1.3118176863115774	4.157398102400243	fingertapping	
