duration	iti	trial_type	stim_file
3.7	3.2	visual	
3.7	5.6	visual/auditory	audio/Stereotype_News.wav
3.5	6.1	motor/auditory	audio/Improv_for_Evil.wav
1.0	3.9	motor	
3.6	3.9	visual/auditory	audio/Coy_Koi.wav
1.9	4.3	motor	
3.1	3.8	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.2	3.9	visual	
1.6	3.7	motor/auditory	audio/Shenzhen_Nightlife.wav
1.3	5.4	motor	
2.3	8.0	visual	
2.4	4.3	visual/auditory	audio/Breaking_Bollywood.wav
2.5	4.5	visual	
3.5	5.4	motor/auditory	audio/Ukulele_Song.wav
1.7	6.3	visual/auditory	audio/Improv_for_Evil.wav
1.9	7.1	motor	
2.7	4.6	motor/auditory	audio/Bleu.wav
2.5	4.9	visual/auditory	audio/Stereotype_News.wav
3.0	3.8	visual	
3.4	5.4	motor	
1.0	5.6	visual	
1.0	2.9	visual/auditory	audio/Cumbish.wav
3.5	4.5	motor/auditory	audio/Ukulele_Song.wav
3.5	6.8	motor	
1.6	5.6	visual	
3.4	3.9	visual/auditory	audio/Bollywood_Groove.wav
1.1	2.5	motor	
1.0	4.6	motor/auditory	audio/Bleu.wav
2.8	3.9	visual/auditory	audio/Breaking_Bollywood.wav
3.8	4.4	visual	
0.6	3.1	motor/auditory	audio/Improv_for_Evil.wav
3.8	4.6	motor	
2.8	5.2	motor/auditory	audio/Coy_Koi.wav
2.4	3.4	visual	
0.9	2.7	motor	
2.9	7.0	visual/auditory	audio/Stereotype_News.wav
1.6	4.5	visual	
3.2	5.1	visual/auditory	audio/Shenzhen_Nightlife.wav
2.2	2.4	motor	
1.9	6.1	motor/auditory	audio/Bleu.wav
2.4	6.5	visual/auditory	audio/Funshine.wav
1.7	5.5	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.9	4.7	visual	
3.7	4.7	motor	
2.1	4.3	visual/auditory	audio/Coy_Koi.wav
2.6	5.7	visual	
2.0	6.3	motor/auditory	audio/Bollywood_Groove.wav
1.4	3.9	motor	
2.1	6.8	visual/auditory	audio/Funshine.wav
2.9	5.6	visual	
3.1	6.6	motor/auditory	audio/Ukulele_Song.wav
3.8	4.7	motor	
0.6	5.7	visual	
2.9	3.8	motor	
1.9	7.1	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.5	3.7	visual/auditory	audio/Desert_Conflict.wav
2.0	3.9	motor/auditory	audio/Le_Baguette.wav
1.7	4.6	visual/auditory	audio/Desert_Conflict.wav
2.2	4.6	motor	
1.9	15.5	visual	
