duration	iti	trial_type	stim_file
2.9	3.4	visual	
2.7	6.5	motor	
2.0	3.4	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.7	4.2	motor/auditory	audio/Bleu.wav
3.3	3.9	visual/auditory	audio/Stereotype_News.wav
3.3	5.5	visual	
2.8	6.9	motor	
2.0	4.6	motor/auditory	audio/Funshine.wav
2.4	6.2	visual/auditory	audio/Shenzhen_Nightlife.wav
3.3	4.6	visual	
3.9	5.0	motor	
3.5	6.1	motor/auditory	audio/Desert_Conflict.wav
3.6	3.3	visual/auditory	audio/Shenzhen_Nightlife.wav
0.7	5.6	motor/auditory	audio/Ukulele_Song.wav
1.9	7.6	visual	
3.9	5.3	motor	
1.1	4.2	visual/auditory	audio/Cumbish.wav
3.5	3.0	visual	
3.5	4.0	motor/auditory	audio/Le_Baguette.wav
1.4	3.0	motor	
3.3	4.6	visual	
3.7	4.9	visual/auditory	audio/Jack_The_Lumberer.wav
1.0	3.5	motor/auditory	audio/Funshine.wav
1.9	3.7	motor	
1.5	5.9	visual	
0.7	3.5	visual/auditory	audio/Shenzhen_Nightlife.wav
2.5	3.7	motor	
2.2	4.1	motor/auditory	audio/Bollywood_Groove.wav
2.4	6.6	motor	
2.3	4.9	visual	
2.1	4.2	visual/auditory	audio/Coy_Koi.wav
3.1	4.0	motor/auditory	audio/Funshine.wav
2.5	5.2	visual	
2.2	4.7	motor	
2.7	5.1	motor/auditory	audio/Cumbish.wav
3.0	7.8	visual/auditory	audio/Improv_for_Evil.wav
1.2	2.8	motor	
1.9	3.2	visual	
1.0	3.6	motor/auditory	audio/Ukulele_Song.wav
0.9	4.1	visual/auditory	audio/Bollywood_Groove.wav
1.8	2.9	motor/auditory	audio/Coy_Koi.wav
3.5	3.1	visual/auditory	audio/Coy_Koi.wav
1.2	5.6	visual	
0.8	5.4	motor	
2.5	4.5	visual	
1.2	7.0	motor	
2.6	4.2	visual/auditory	audio/Stereotype_News.wav
2.6	3.9	motor/auditory	audio/Jack_The_Lumberer.wav
2.8	5.5	visual/auditory	audio/Stereotype_News.wav
3.1	3.4	motor	
3.3	4.2	visual	
2.9	6.1	motor/auditory	audio/Improv_for_Evil.wav
4.0	4.4	visual/auditory	audio/Desert_Conflict.wav
3.5	3.5	motor	
3.8	5.9	motor/auditory	audio/Ukulele_Song.wav
2.0	4.2	visual	
2.2	6.6	motor/auditory	audio/Breaking_Bollywood.wav
3.1	3.9	visual/auditory	audio/Le_Baguette.wav
2.5	5.5	motor	
1.7	19.2	visual	
