duration	iti	trial_type	stim_file
1.7	4.8	motor	
3.5	2.3	visual/auditory	audio/Funshine.wav
2.2	4.3	motor/auditory	audio/Improv_for_Evil.wav
2.0	4.8	visual	
3.2	3.7	visual/auditory	audio/Shenzhen_Nightlife.wav
2.2	4.7	motor/auditory	audio/Bleu.wav
3.4	5.3	visual	
2.5	6.0	motor	
3.0	4.1	motor/auditory	audio/Desert_Conflict.wav
2.6	5.3	visual	
2.2	3.6	visual/auditory	audio/Ukulele_Song.wav
3.8	4.6	motor	
3.2	5.0	motor/auditory	audio/Funshine.wav
3.9	3.5	motor	
2.2	6.5	visual	
0.8	6.8	visual/auditory	audio/Jack_The_Lumberer.wav
2.1	3.3	motor/auditory	audio/Improv_for_Evil.wav
1.9	3.6	motor	
2.7	6.0	visual	
1.9	5.7	visual/auditory	audio/Breaking_Bollywood.wav
3.4	5.7	motor	
3.3	3.6	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.6	4.8	motor/auditory	audio/Improv_for_Evil.wav
1.4	6.1	visual	
1.7	6.1	motor	
2.2	4.3	visual	
3.2	4.4	motor/auditory	audio/Cumbish.wav
1.0	4.3	visual/auditory	audio/Breaking_Bollywood.wav
3.6	4.8	motor/auditory	audio/Breaking_Bollywood.wav
2.4	6.2	visual	
1.4	4.0	motor	
2.5	4.1	visual/auditory	audio/Ukulele_Song.wav
3.9	3.3	motor	
0.7	6.3	visual/auditory	audio/Bleu.wav
2.0	3.4	visual	
3.1	5.2	motor/auditory	audio/Cumbish.wav
1.0	5.0	visual/auditory	audio/Coy_Koi.wav
2.1	6.6	visual	
1.2	7.2	motor/auditory	audio/Bollywood_Groove.wav
2.8	3.6	motor	
3.1	4.4	visual	
3.5	3.3	motor	
2.1	5.4	visual/auditory	audio/Jack_The_Lumberer.wav
1.8	5.4	motor/auditory	audio/Stereotype_News.wav
0.7	4.8	visual/auditory	audio/Shenzhen_Nightlife.wav
1.5	3.9	motor	
3.9	3.6	motor/auditory	audio/Cumbish.wav
1.9	5.3	visual	
0.7	5.0	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.3	4.8	visual/auditory	audio/Desert_Conflict.wav
2.0	3.3	visual	
3.0	3.2	motor	
2.7	4.1	visual	
3.5	3.8	visual/auditory	audio/Stereotype_News.wav
3.3	5.7	motor/auditory	audio/Coy_Koi.wav
2.7	7.1	motor	
3.1	4.6	motor/auditory	audio/Le_Baguette.wav
1.7	4.6	visual	
1.6	5.1	motor	
2.9	14.2	visual/auditory	audio/Le_Baguette.wav
