duration	iti	trial_type	stimulus
2.2379752795504504	5.235127830957804	tone	audio/250Hz_20s.wav
3.0807937074865857	6.808091947671661	checkerboard	
2.2379752795504504	12.079224580976549	checkerboard	
4.136111955328989	11.184902727257873	tone	audio/500Hz_20s.wav
3.2094623764927444	6.530337408387302	tone	audio/750Hz_20s.wav
4.978412084850019	5.123624694726837	tone	audio/850Hz_20s.wav
2.883724890273956	11.184902727257873	fingertapping	
2.2379752795504504	4.270124154932776	fingertapping	
2.992409011489424	5.123624694726837	checkerboard	
3.0807937074865857	4.270124154932776	tone	audio/850Hz_20s.wav
2.2431399011709954	7.580371113113194	fingertapping	
4.792004229410811	11.114028215460946	tone	audio/500Hz_20s.wav
2.883724890273956	9.721624285000448	checkerboard	
1.7497586236291518	12.079224580976549	fingertapping	
2.992409011489424	3.160778538426328	fingertapping	
2.883724890273956	3.160778538426328	tone	audio/600Hz_20s.wav
4.136111955328989	9.717319649194334	checkerboard	
3.0807937074865857	9.721624285000448	fingertapping	
1.5503579454969794	9.717319649194334	fingertapping	
1.1930428031233338	6.530337408387302	fingertapping	
1.5503579454969794	5.467128065429253	tone	audio/250Hz_20s.wav
4.978412084850019	7.580371113113194	checkerboard	
3.2094623764927444	5.235127830957804	checkerboard	
2.2431399011709954	3.160778538426328	checkerboard	
1.7497586236291518	6.808091947671661	tone	audio/850Hz_20s.wav
4.792004229410811	5.467128065429253	checkerboard	
2.992409011489424	9.717319649194334	tone	audio/750Hz_20s.wav
4.623144867619548	4.270124154932776	checkerboard	
4.792004229410811	3.399096175869222	fingertapping	
4.136111955328989	6.808091947671661	fingertapping	
1.5503579454969794	11.184902727257873	checkerboard	
1.1930428031233338	6.530337408387302	checkerboard	
1.7497586236291518	3.399096175869222	checkerboard	
1.1930428031233338	9.721624285000448	tone	audio/600Hz_20s.wav
4.978412084850019	5.235127830957804	fingertapping	
4.937882936672489	3.399096175869222	tone	audio/250Hz_20s.wav
4.937882936672489	11.114028215460946	checkerboard	
3.2094623764927444	11.114028215460946	fingertapping	
2.2431399011709954	12.079224580976549	tone	audio/750Hz_20s.wav
4.623144867619548	5.123624694726837	fingertapping	
4.937882936672489	5.467128065429253	fingertapping	
4.623144867619548	7.580371113113194	tone	audio/600Hz_20s.wav
