duration	iti	trial_type	stim_file
3.9	3.5	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.8	3.8	motor	
0.8	6.6	visual	
3.6	4.1	motor/auditory	audio/Le_Baguette.wav
3.3	3.9	visual	
3.2	6.3	motor	
1.5	4.6	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.6	3.6	motor/auditory	audio/Cumbish.wav
2.6	4.0	visual/auditory	audio/Breaking_Bollywood.wav
3.3	6.1	motor/auditory	audio/Jack_The_Lumberer.wav
3.4	5.5	visual	
1.9	4.2	motor	
2.3	4.0	visual/auditory	audio/Coy_Koi.wav
3.6	4.2	motor/auditory	audio/Ukulele_Song.wav
1.9	4.4	motor	
1.6	4.4	visual	
3.3	2.9	visual/auditory	audio/Desert_Conflict.wav
1.2	7.2	motor	
1.4	3.5	visual	
2.8	4.2	motor/auditory	audio/Improv_for_Evil.wav
2.1	6.2	motor	
1.6	4.8	motor/auditory	audio/Coy_Koi.wav
0.7	4.1	visual/auditory	audio/Le_Baguette.wav
3.0	6.7	visual	
2.6	6.6	visual/auditory	audio/Jack_The_Lumberer.wav
2.8	4.0	visual	
2.2	4.0	motor	
2.8	3.6	motor/auditory	audio/Stereotype_News.wav
3.8	3.9	motor	
3.2	4.9	visual	
3.3	2.8	motor/auditory	audio/Bollywood_Groove.wav
1.3	3.9	visual/auditory	audio/Desert_Conflict.wav
1.9	4.6	motor	
3.9	5.1	visual/auditory	audio/Cumbish.wav
3.9	5.1	visual	
1.1	4.4	motor/auditory	audio/Cumbish.wav
2.2	6.9	motor	
2.2	4.1	visual/auditory	audio/Bollywood_Groove.wav
1.0	5.7	visual	
3.1	6.5	motor/auditory	audio/Bleu.wav
1.2	2.8	visual	
1.1	4.7	motor/auditory	audio/Shenzhen_Nightlife.wav
3.0	3.2	motor	
0.7	5.3	visual/auditory	audio/Jack_The_Lumberer.wav
1.9	4.0	visual	
0.8	4.5	visual/auditory	audio/Bleu.wav
2.1	6.8	motor/auditory	audio/Le_Baguette.wav
3.5	3.7	motor	
1.8	3.5	motor/auditory	audio/Bleu.wav
2.9	3.4	visual	
3.7	5.6	motor	
3.9	6.6	visual/auditory	audio/Breaking_Bollywood.wav
2.3	6.3	motor	
3.0	5.4	visual/auditory	audio/Improv_for_Evil.wav
0.8	3.9	motor/auditory	audio/Funshine.wav
3.4	5.9	visual	
3.0	4.6	visual/auditory	audio/Desert_Conflict.wav
3.6	5.8	motor	
2.9	5.2	motor/auditory	audio/Shenzhen_Nightlife.wav
0.6	18.0	visual	
