duration	iti	trial_type	stim_file
3.3	6.1	visual	
1.1	3.4	motor	
2.6	5.3	visual/auditory	audio/Bleu.wav
2.5	6.7	motor/auditory	audio/Funshine.wav
2.3	4.9	visual	
2.9	5.6	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.5	5.2	motor	
3.0	4.2	motor/auditory	audio/Cumbish.wav
2.2	6.4	visual/auditory	audio/Jack_The_Lumberer.wav
3.4	5.4	visual	
3.2	6.9	motor	
3.4	4.3	motor/auditory	audio/Le_Baguette.wav
2.6	5.8	visual	
2.4	5.7	motor	
1.4	3.3	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.7	5.4	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.1	4.5	motor	
1.5	6.2	visual/auditory	audio/Jack_The_Lumberer.wav
2.4	5.4	motor/auditory	audio/Improv_for_Evil.wav
2.3	3.3	visual	
1.2	4.0	visual/auditory	audio/Shenzhen_Nightlife.wav
3.5	4.1	motor/auditory	audio/Shenzhen_Nightlife.wav
3.4	6.5	visual	
0.7	5.1	motor	
1.1	2.8	motor/auditory	audio/Funshine.wav
1.5	6.1	visual	
3.9	4.8	visual/auditory	audio/Cumbish.wav
1.3	4.7	motor	
2.8	4.4	motor/auditory	audio/Cumbish.wav
1.9	7.5	visual/auditory	audio/Coy_Koi.wav
1.9	4.6	motor	
3.3	5.4	visual	
3.5	3.1	visual/auditory	audio/Ukulele_Song.wav
2.3	5.6	motor	
0.7	6.3	visual	
3.5	3.6	motor/auditory	audio/Bollywood_Groove.wav
2.7	5.8	visual	
2.0	6.1	motor	
2.8	5.8	visual/auditory	audio/Ukulele_Song.wav
0.6	4.7	motor/auditory	audio/Bleu.wav
3.9	5.0	visual/auditory	audio/Bleu.wav
0.9	5.7	motor/auditory	audio/Le_Baguette.wav
2.2	4.5	motor	
1.6	3.9	visual	
0.7	3.3	visual/auditory	audio/Breaking_Bollywood.wav
2.6	5.8	motor	
1.1	4.2	visual	
1.6	5.1	motor/auditory	audio/Bollywood_Groove.wav
2.4	2.6	visual	
3.2	5.2	motor/auditory	audio/Desert_Conflict.wav
1.9	5.5	motor	
2.5	5.2	visual/auditory	audio/Stereotype_News.wav
3.2	2.8	visual	
1.0	6.2	motor/auditory	audio/Funshine.wav
1.7	3.9	visual/auditory	audio/Coy_Koi.wav
1.3	3.1	motor	
3.9	6.9	motor/auditory	audio/Breaking_Bollywood.wav
0.6	3.5	visual	
2.1	3.8	visual/auditory	audio/Coy_Koi.wav
2.5	20.5	motor	
