duration	iti	trial_type	stim_file
3.4	5.0	visual	
1.2	4.4	motor/auditory	audio/Le_Baguette.wav
3.2	3.9	visual/auditory	audio/Jack_The_Lumberer.wav
0.9	4.1	motor	
3.6	2.9	visual	
2.6	4.0	motor	
3.5	6.2	visual/auditory	audio/Desert_Conflict.wav
3.1	5.6	motor/auditory	audio/Cumbish.wav
3.0	4.3	visual	
1.3	4.0	motor	
1.9	4.7	visual/auditory	audio/Bleu.wav
2.4	7.0	motor/auditory	audio/Ukulele_Song.wav
1.1	4.7	visual	
2.1	2.8	motor/auditory	audio/Cumbish.wav
3.5	4.2	motor	
3.9	6.3	visual/auditory	audio/Stereotype_News.wav
3.6	4.7	visual	
2.9	4.3	visual/auditory	audio/Breaking_Bollywood.wav
3.0	4.4	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.7	4.7	motor	
3.8	4.2	visual/auditory	audio/Stereotype_News.wav
2.7	4.3	motor/auditory	audio/Bleu.wav
2.7	5.2	motor	
3.2	2.6	visual	
2.4	4.9	motor/auditory	audio/Coy_Koi.wav
2.0	6.7	visual	
3.2	6.9	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.0	6.2	motor	
3.1	4.4	motor/auditory	audio/Desert_Conflict.wav
3.6	4.6	motor	
2.7	3.7	visual	
0.7	3.5	visual/auditory	audio/Le_Baguette.wav
3.9	4.5	motor	
0.8	3.6	visual/auditory	audio/Ukulele_Song.wav
0.9	7.6	visual	
1.1	5.6	motor/auditory	audio/Improv_for_Evil.wav
3.5	4.0	visual	
1.4	3.1	motor/auditory	audio/Bollywood_Groove.wav
2.1	6.4	motor	
1.9	4.7	visual/auditory	audio/Le_Baguette.wav
3.7	4.2	visual	
3.4	5.6	motor	
3.8	3.7	visual/auditory	audio/Bollywood_Groove.wav
2.2	2.9	motor/auditory	audio/Jack_The_Lumberer.wav
0.6	5.8	visual	
2.3	3.9	motor/auditory	audio/Shenzhen_Nightlife.wav
2.5	4.0	visual/auditory	audio/Stereotype_News.wav
2.5	3.2	motor	
2.5	3.2	motor/auditory	audio/Desert_Conflict.wav
3.6	4.6	visual/auditory	audio/Shenzhen_Nightlife.wav
1.5	3.2	motor	
3.0	5.5	visual	
3.5	3.0	motor	
3.3	6.5	visual/auditory	audio/Bollywood_Groove.wav
1.5	5.0	motor/auditory	audio/Breaking_Bollywood.wav
1.0	4.8	visual	
3.2	5.5	motor	
3.8	5.5	visual/auditory	audio/Shenzhen_Nightlife.wav
3.7	4.3	visual	
0.6	19.9	motor/auditory	audio/Improv_for_Evil.wav
