duration	iti	trial_type	stim_file
4.0	4.3	motor	
0.8	6.5	visual/auditory	audio/Cumbish.wav
1.4	6.4	visual	
3.9	7.4	motor/auditory	audio/Coy_Koi.wav
3.8	5.6	visual/auditory	audio/Bollywood_Groove.wav
2.1	6.0	motor/auditory	audio/Desert_Conflict.wav
0.5	5.3	motor	
3.2	3.7	visual	
3.4	4.1	motor/auditory	audio/Improv_for_Evil.wav
3.5	4.5	motor	
4.0	4.2	visual/auditory	audio/Coy_Koi.wav
0.8	4.8	visual	
3.0	4.1	visual/auditory	audio/Cumbish.wav
1.9	5.2	motor/auditory	audio/Breaking_Bollywood.wav
2.1	4.4	motor	
2.5	7.8	visual	
2.4	5.4	motor/auditory	audio/Jack_The_Lumberer.wav
3.9	3.6	visual/auditory	audio/Shenzhen_Nightlife.wav
2.8	6.4	motor	
4.0	4.0	visual	
2.0	4.2	motor	
0.7	4.7	motor/auditory	audio/Breaking_Bollywood.wav
3.3	5.0	visual	
2.9	4.1	visual/auditory	audio/Le_Baguette.wav
3.7	4.6	motor/auditory	audio/Shenzhen_Nightlife.wav
2.8	6.5	visual	
1.9	5.4	motor	
3.9	5.1	visual/auditory	audio/Breaking_Bollywood.wav
2.9	6.8	visual	
2.3	3.6	motor	
1.5	5.4	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.0	6.6	motor/auditory	audio/Le_Baguette.wav
2.1	5.2	visual/auditory	audio/Coy_Koi.wav
1.6	3.4	motor/auditory	audio/Ukulele_Song.wav
1.3	3.2	motor	
2.6	5.3	visual	
1.2	3.9	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.0	3.2	motor	
2.8	4.5	visual/auditory	audio/Stereotype_News.wav
1.0	4.4	visual	
2.6	7.8	motor	
2.7	7.1	motor/auditory	audio/Bleu.wav
3.3	3.9	visual	
1.5	3.6	visual/auditory	audio/Funshine.wav
2.4	6.3	visual	
2.2	4.6	motor/auditory	audio/Bollywood_Groove.wav
0.7	6.1	visual/auditory	audio/Bleu.wav
2.7	6.6	motor	
3.8	3.9	motor/auditory	audio/Improv_for_Evil.wav
2.5	4.2	motor	
1.2	4.2	visual	
0.9	5.6	visual/auditory	audio/Shenzhen_Nightlife.wav
1.5	6.0	motor	
1.1	4.2	visual/auditory	audio/Jack_The_Lumberer.wav
0.6	3.3	motor/auditory	audio/Le_Baguette.wav
3.8	3.2	visual	
2.3	5.0	visual/auditory	audio/Funshine.wav
1.6	3.1	motor	
2.9	4.8	motor/auditory	audio/Cumbish.wav
1.7	4.6	visual	
