duration	iti	trial_type	stimulus
3.991487075740334	7.872572396595186	fingertapping	
2.735161653474068	8.74288254899469	checkerboard	
4.0782845397226435	11.81705219083221	checkerboard	
1.9038326254192732	11.81705219083221	fingertapping	
3.9579364071099143	4.935584649720029	checkerboard	
1.6762355108505607	8.74288254899469	tone	audio/600Hz_20s.wav
3.387204123049525	3.681864974864434	tone	audio/500Hz_20s.wav
3.3747047370037233	3.943466261529932	tone	audio/850Hz_20s.wav
3.387204123049525	4.015855282416785	fingertapping	
3.9579364071099143	10.158053870003936	tone	audio/750Hz_20s.wav
4.989676277284503	7.989844133605997	checkerboard	
4.989676277284503	7.872572396595186	tone	audio/250Hz_20s.wav
3.991487075740334	10.938230973470155	checkerboard	
4.989676277284503	10.158053870003936	fingertapping	
4.0782845397226435	4.190588307093441	fingertapping	
3.3747047370037233	4.190588307093441	checkerboard	
1.9038326254192732	10.158053870003936	checkerboard	
3.438284821591085	7.989844133605997	fingertapping	
3.3747047370037233	4.935584649720029	fingertapping	
1.6762355108505607	10.938230973470155	fingertapping	
1.8171456648426259	4.015855282416785	checkerboard	
2.735161653474068	3.681864974864434	fingertapping	
4.0782845397226435	4.015855282416785	tone	audio/600Hz_20s.wav
1.6018919966219363	3.943466261529932	checkerboard	
4.1297686883656235	9.857142089661433	fingertapping	
4.1297686883656235	4.935584649720029	tone	audio/850Hz_20s.wav
1.6018919966219363	3.943466261529932	fingertapping	
2.735161653474068	4.7301402294936885	tone	audio/500Hz_20s.wav
4.1297686883656235	9.857142089661433	checkerboard	
1.6018919966219363	10.938230973470155	tone	audio/250Hz_20s.wav
3.991487075740334	4.190588307093441	tone	audio/250Hz_20s.wav
3.9579364071099143	8.74288254899469	fingertapping	
3.387204123049525	3.681864974864434	checkerboard	
1.8171456648426259	4.7301402294936885	fingertapping	
2.1174027105645736	9.927705260077683	fingertapping	
1.8171456648426259	11.81705219083221	tone	audio/750Hz_20s.wav
2.1174027105645736	9.927705260077683	checkerboard	
1.9038326254192732	9.927705260077683	tone	audio/750Hz_20s.wav
1.6762355108505607	7.872572396595186	checkerboard	
3.438284821591085	7.989844133605997	tone	audio/500Hz_20s.wav
3.438284821591085	4.7301402294936885	checkerboard	
2.1174027105645736	9.857142089661433	tone	audio/850Hz_20s.wav
