duration	iti	trial_type	stim_file
2.9	4.3	motor	
2.2	3.7	visual/auditory	audio/Jack_The_Lumberer.wav
3.0	4.0	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.9	6.3	visual	
3.3	5.8	motor/auditory	audio/Jack_The_Lumberer.wav
2.6	3.3	visual	
2.6	4.0	motor	
2.4	3.8	visual/auditory	audio/Bollywood_Groove.wav
2.4	5.0	motor/auditory	audio/Bollywood_Groove.wav
1.5	4.4	visual/auditory	audio/Shenzhen_Nightlife.wav
1.1	5.8	visual	
2.3	3.5	motor	
3.7	3.9	visual	
3.7	6.5	motor/auditory	audio/Bleu.wav
1.6	3.1	visual/auditory	audio/Funshine.wav
2.7	5.0	motor	
0.9	3.4	motor/auditory	audio/Funshine.wav
0.8	3.5	motor	
2.1	5.7	visual	
0.6	4.4	visual/auditory	audio/Breaking_Bollywood.wav
3.2	3.5	visual	
2.1	2.4	visual/auditory	audio/Improv_for_Evil.wav
3.5	3.1	motor	
3.9	7.4	motor/auditory	audio/Improv_for_Evil.wav
2.9	3.2	visual/auditory	audio/Breaking_Bollywood.wav
2.9	5.3	visual	
1.2	4.4	motor/auditory	audio/Le_Baguette.wav
3.3	3.1	motor	
3.8	6.2	visual/auditory	audio/Cumbish.wav
3.5	3.9	motor	
3.3	6.5	visual	
2.6	5.7	motor/auditory	audio/Bleu.wav
2.9	5.3	motor	
2.6	3.8	motor/auditory	audio/Le_Baguette.wav
3.7	3.6	visual/auditory	audio/Coy_Koi.wav
2.2	6.0	visual	
1.7	5.3	visual/auditory	audio/Shenzhen_Nightlife.wav
2.8	4.8	visual	
2.9	3.5	motor/auditory	audio/Cumbish.wav
0.9	3.3	motor	
0.8	3.5	visual/auditory	audio/Shenzhen_Nightlife.wav
3.0	3.9	motor/auditory	audio/Bleu.wav
0.8	6.0	visual	
2.1	4.9	motor	
1.8	5.7	motor/auditory	audio/Ukulele_Song.wav
3.5	5.1	visual	
2.6	4.6	motor	
2.3	5.8	visual/auditory	audio/Jack_The_Lumberer.wav
1.8	3.5	motor	
3.3	6.2	visual/auditory	audio/Ukulele_Song.wav
3.7	6.1	visual	
1.4	4.0	motor/auditory	audio/Stereotype_News.wav
3.9	7.4	visual	
1.0	5.0	motor	
4.0	4.4	visual/auditory	audio/Coy_Koi.wav
3.9	3.4	motor/auditory	audio/Cumbish.wav
1.8	6.6	motor	
3.0	3.3	visual	
2.9	4.8	visual/auditory	audio/Coy_Koi.wav
2.5	6.0	motor/auditory	audio/Bollywood_Groove.wav
