duration	iti	trial_type	stim_file
2.7	7.1	visual	
3.8	5.5	motor/auditory	audio/Stereotype_News.wav
1.2	3.0	visual/auditory	audio/Shenzhen_Nightlife.wav
0.6	5.3	motor	
3.3	5.5	motor/auditory	audio/Breaking_Bollywood.wav
2.3	5.1	visual	
3.8	5.2	visual/auditory	audio/Improv_for_Evil.wav
1.1	3.8	motor	
2.8	3.8	motor/auditory	audio/Shenzhen_Nightlife.wav
0.6	3.7	visual	
0.5	7.7	visual/auditory	audio/Jack_The_Lumberer.wav
3.7	4.2	motor	
2.9	4.9	motor/auditory	audio/Bollywood_Groove.wav
3.5	5.3	visual	
3.5	5.0	motor	
2.8	4.1	visual/auditory	audio/Ukulele_Song.wav
3.8	5.8	visual	
3.0	5.0	motor/auditory	audio/Jack_The_Lumberer.wav
2.1	4.4	motor	
3.8	4.4	visual/auditory	audio/Ukulele_Song.wav
1.8	5.2	visual	
1.2	4.6	motor/auditory	audio/Improv_for_Evil.wav
1.2	3.7	motor	
1.8	5.8	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.0	4.0	visual	
1.2	3.9	motor	
1.9	3.2	visual/auditory	audio/Stereotype_News.wav
3.7	4.6	motor/auditory	audio/Breaking_Bollywood.wav
3.3	5.2	visual/auditory	audio/Bleu.wav
1.5	4.8	motor/auditory	audio/Bleu.wav
1.8	5.2	visual	
1.3	4.4	motor	
2.9	4.2	visual/auditory	audio/Coy_Koi.wav
1.7	7.4	motor/auditory	audio/Bollywood_Groove.wav
2.1	3.5	visual	
2.6	3.5	motor	
1.5	7.1	motor/auditory	audio/Le_Baguette.wav
3.2	5.0	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.6	5.3	motor	
2.2	4.5	visual	
2.4	4.7	motor	
1.9	4.8	visual/auditory	audio/Funshine.wav
2.9	3.5	motor/auditory	audio/Cumbish.wav
3.8	5.3	visual	
3.5	4.6	visual/auditory	audio/Bollywood_Groove.wav
2.2	4.7	visual	
2.1	4.8	motor/auditory	audio/Coy_Koi.wav
1.7	7.4	motor	
2.7	3.8	motor/auditory	audio/Shenzhen_Nightlife.wav
1.5	4.6	visual	
3.7	4.7	motor	
2.0	5.1	visual/auditory	audio/Breaking_Bollywood.wav
2.9	4.8	motor/auditory	audio/Cumbish.wav
1.4	4.3	visual	
1.7	3.8	motor	
2.6	5.3	visual/auditory	audio/Coy_Koi.wav
2.7	3.5	motor/auditory	audio/Desert_Conflict.wav
1.8	7.3	visual	
2.9	3.9	motor	
3.8	4.6	visual/auditory	audio/Cumbish.wav
