duration	iti	trial_type	stim_file
1.2	3.6	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.7	4.2	motor	
2.3	4.4	visual	
3.1	4.4	motor/auditory	audio/Stereotype_News.wav
2.6	3.9	visual	
1.4	3.1	motor	
3.4	4.3	motor/auditory	audio/Le_Baguette.wav
2.4	3.3	visual/auditory	audio/Funshine.wav
1.4	6.1	motor/auditory	audio/Funshine.wav
1.7	5.0	motor	
1.0	4.7	visual	
3.7	5.0	visual/auditory	audio/Cumbish.wav
3.9	6.0	motor/auditory	audio/Desert_Conflict.wav
3.0	4.1	visual/auditory	audio/Improv_for_Evil.wav
2.9	4.0	visual	
1.3	4.5	motor	
3.3	3.6	visual/auditory	audio/Le_Baguette.wav
2.0	3.4	visual	
3.1	5.5	motor/auditory	audio/Shenzhen_Nightlife.wav
1.5	5.4	motor	
3.3	3.3	visual	
3.6	2.6	motor/auditory	audio/Breaking_Bollywood.wav
3.9	6.7	visual/auditory	audio/Stereotype_News.wav
2.1	3.6	motor	
3.9	3.2	motor/auditory	audio/Improv_for_Evil.wav
3.1	6.8	visual	
3.6	2.1	motor	
3.7	3.6	visual/auditory	audio/Ukulele_Song.wav
3.7	5.0	motor/auditory	audio/Coy_Koi.wav
1.7	6.6	motor	
1.4	3.6	visual/auditory	audio/Bollywood_Groove.wav
2.9	4.2	visual	
1.8	5.5	visual/auditory	audio/Shenzhen_Nightlife.wav
1.0	6.2	motor/auditory	audio/Desert_Conflict.wav
3.8	2.9	visual	
2.5	5.8	motor	
3.1	5.7	visual	
1.3	3.7	visual/auditory	audio/Le_Baguette.wav
3.3	4.6	motor/auditory	audio/Shenzhen_Nightlife.wav
1.8	4.4	motor	
3.7	3.3	visual	
4.0	3.4	motor	
1.8	5.0	motor/auditory	audio/Desert_Conflict.wav
3.4	3.8	visual/auditory	audio/Bollywood_Groove.wav
3.5	3.9	motor/auditory	audio/Cumbish.wav
0.9	2.8	visual	
3.7	3.9	visual/auditory	audio/Bleu.wav
3.5	4.3	motor	
3.0	6.2	visual	
3.0	4.9	motor	
3.1	4.0	visual/auditory	audio/Cumbish.wav
3.3	3.8	motor/auditory	audio/Jack_The_Lumberer.wav
1.6	4.0	visual	
3.4	5.3	motor	
3.8	3.4	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.7	4.7	visual/auditory	audio/Bleu.wav
3.7	5.6	visual	
1.3	5.6	visual/auditory	audio/Bleu.wav
1.1	6.6	motor/auditory	audio/Jack_The_Lumberer.wav
1.9	20.1	motor	
