duration	iti	trial_type	stim_file
1.9	5.8	motor	
0.9	2.8	motor/auditory	audio/Shenzhen_Nightlife.wav
3.4	4.9	visual/auditory	audio/Improv_for_Evil.wav
2.0	4.3	visual	
2.7	4.5	motor/auditory	audio/Le_Baguette.wav
1.9	3.2	visual/auditory	audio/Le_Baguette.wav
2.3	3.6	motor	
1.5	4.4	visual	
3.0	5.1	motor	
0.6	7.9	visual	
3.4	5.2	visual/auditory	audio/Funshine.wav
4.0	3.4	motor/auditory	audio/Desert_Conflict.wav
2.2	4.0	motor	
3.2	5.5	visual/auditory	audio/Bleu.wav
1.7	4.1	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.7	3.9	visual	
2.3	2.4	visual/auditory	audio/Coy_Koi.wav
1.7	6.5	motor	
3.7	4.7	motor/auditory	audio/Cumbish.wav
2.7	2.5	visual	
3.9	4.1	visual/auditory	audio/Coy_Koi.wav
1.5	3.5	motor/auditory	audio/Funshine.wav
3.7	5.5	visual	
0.8	5.4	motor	
2.3	3.7	motor/auditory	audio/Le_Baguette.wav
2.8	5.3	visual/auditory	audio/Ukulele_Song.wav
3.3	4.3	motor	
1.9	5.0	visual	
2.5	3.1	motor/auditory	audio/Shenzhen_Nightlife.wav
0.8	4.1	visual/auditory	audio/Stereotype_News.wav
3.7	5.2	motor	
1.7	5.0	visual	
3.5	3.5	visual/auditory	audio/Breaking_Bollywood.wav
3.3	4.5	motor/auditory	audio/Cumbish.wav
3.6	4.9	visual	
3.3	5.4	motor	
3.0	6.3	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.1	5.2	visual/auditory	audio/Breaking_Bollywood.wav
1.3	5.8	motor	
2.4	7.6	visual	
1.1	4.9	motor/auditory	audio/Coy_Koi.wav
1.9	8.0	visual	
1.8	5.5	visual/auditory	audio/Desert_Conflict.wav
3.0	6.1	motor	
4.0	5.6	visual/auditory	audio/Breaking_Bollywood.wav
3.4	3.9	visual	
1.3	5.0	motor	
1.6	4.3	motor/auditory	audio/Bleu.wav
3.7	4.0	visual/auditory	audio/Ukulele_Song.wav
2.8	3.4	visual	
0.8	4.1	motor	
2.6	3.4	motor/auditory	audio/Ukulele_Song.wav
2.5	3.8	motor	
1.4	4.0	motor/auditory	audio/Shenzhen_Nightlife.wav
3.5	5.6	visual/auditory	audio/Bollywood_Groove.wav
2.4	2.6	visual	
1.4	7.6	motor	
1.0	5.6	visual/auditory	audio/Stereotype_News.wav
3.9	5.2	visual	
2.4	6.7	motor/auditory	audio/Jack_The_Lumberer.wav
