duration	iti	trial_type	stim_file
3.8	5.7	visual/auditory	audio/Shenzhen_Nightlife.wav
1.8	4.7	visual	
2.8	3.4	motor/auditory	audio/Improv_for_Evil.wav
4.0	4.3	motor	
3.6	6.1	motor/auditory	audio/Shenzhen_Nightlife.wav
3.2	3.5	visual/auditory	audio/Funshine.wav
1.9	4.3	motor	
2.6	6.7	visual	
1.4	4.6	visual/auditory	audio/Coy_Koi.wav
2.2	5.3	motor/auditory	audio/Ukulele_Song.wav
1.4	5.2	visual	
1.3	3.3	motor	
3.6	4.8	visual	
2.7	3.9	motor	
1.1	4.1	visual/auditory	audio/Stereotype_News.wav
1.1	2.4	motor/auditory	audio/Stereotype_News.wav
2.7	3.9	visual	
1.4	4.7	motor/auditory	audio/Bollywood_Groove.wav
3.9	6.1	motor	
2.4	5.6	visual/auditory	audio/Shenzhen_Nightlife.wav
3.5	5.4	motor/auditory	audio/Cumbish.wav
2.5	3.7	visual/auditory	audio/Funshine.wav
1.6	4.6	visual	
2.0	6.0	motor	
2.8	5.2	visual	
3.7	4.5	motor	
0.5	4.7	motor/auditory	audio/Cumbish.wav
3.7	3.4	visual/auditory	audio/Breaking_Bollywood.wav
0.7	4.2	motor	
2.8	2.8	visual	
2.5	5.8	visual/auditory	audio/Bleu.wav
2.4	3.8	motor/auditory	audio/Ukulele_Song.wav
2.7	5.1	visual/auditory	audio/Le_Baguette.wav
0.9	3.9	visual	
3.6	7.6	motor	
3.4	5.8	motor/auditory	audio/Desert_Conflict.wav
2.7	7.6	visual	
2.4	6.4	motor/auditory	audio/Desert_Conflict.wav
0.7	4.8	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.9	4.6	motor	
2.2	5.3	visual/auditory	audio/Breaking_Bollywood.wav
1.1	3.8	motor	
2.5	5.1	visual	
3.0	3.4	motor/auditory	audio/Desert_Conflict.wav
1.3	5.1	motor	
2.8	4.7	visual/auditory	audio/Funshine.wav
1.4	4.3	motor/auditory	audio/Coy_Koi.wav
3.6	5.5	visual	
2.5	3.6	motor	
2.8	5.0	visual/auditory	audio/Le_Baguette.wav
3.5	4.3	motor/auditory	audio/Le_Baguette.wav
3.8	3.6	visual	
3.4	5.1	motor/auditory	audio/Improv_for_Evil.wav
1.0	4.5	visual	
0.9	5.0	visual/auditory	audio/Ukulele_Song.wav
3.2	3.4	motor	
2.2	4.7	motor/auditory	audio/Breaking_Bollywood.wav
2.6	6.4	visual	
3.6	4.2	visual/auditory	audio/Stereotype_News.wav
2.9	16.3	motor	
