duration	iti	trial_type	stim_file
3.7	5.7	visual/auditory	audio/Stereotype_News.wav
3.4	4.0	motor	
0.7	3.6	visual	
4.0	2.8	motor/auditory	audio/Cumbish.wav
1.6	5.1	visual/auditory	audio/Shenzhen_Nightlife.wav
2.4	4.1	visual	
3.5	6.7	motor	
3.0	4.9	motor/auditory	audio/Improv_for_Evil.wav
1.6	3.8	motor	
2.4	4.9	motor/auditory	audio/Cumbish.wav
2.1	3.9	visual	
3.4	4.7	visual/auditory	audio/Shenzhen_Nightlife.wav
2.7	4.2	motor	
0.6	4.3	motor/auditory	audio/Bollywood_Groove.wav
3.0	5.1	visual/auditory	audio/Bollywood_Groove.wav
3.1	6.4	visual	
3.8	5.4	motor	
2.5	4.9	visual/auditory	audio/Improv_for_Evil.wav
1.8	6.7	visual	
1.8	4.3	motor/auditory	audio/Stereotype_News.wav
3.8	5.1	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.7	4.9	motor	
1.6	4.6	visual	
2.7	2.7	motor/auditory	audio/Bollywood_Groove.wav
2.1	4.3	motor	
1.2	4.5	visual	
1.4	6.5	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.0	4.7	visual/auditory	audio/Le_Baguette.wav
1.3	5.0	visual	
3.9	4.6	visual/auditory	audio/Jack_The_Lumberer.wav
1.3	4.4	motor/auditory	audio/Funshine.wav
3.6	6.2	motor	
4.0	7.9	visual	
4.0	4.9	motor	
0.7	5.2	motor/auditory	audio/Ukulele_Song.wav
3.6	4.6	visual/auditory	audio/Funshine.wav
1.1	3.7	motor/auditory	audio/Shenzhen_Nightlife.wav
3.2	4.2	visual/auditory	audio/Cumbish.wav
1.9	3.9	motor	
3.6	4.3	visual	
3.9	8.0	motor	
0.9	4.6	visual/auditory	audio/Jack_The_Lumberer.wav
0.8	6.5	motor/auditory	audio/Improv_for_Evil.wav
1.5	3.6	visual	
2.9	3.7	visual/auditory	audio/Le_Baguette.wav
2.9	5.5	motor/auditory	audio/Bleu.wav
2.1	6.2	visual	
3.5	3.6	motor	
1.6	7.2	visual	
1.9	6.4	visual/auditory	audio/Breaking_Bollywood.wav
1.3	5.6	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.0	4.4	motor	
1.0	3.7	motor/auditory	audio/Ukulele_Song.wav
2.0	3.6	visual	
1.5	4.0	visual/auditory	audio/Jack_The_Lumberer.wav
1.0	3.3	motor	
3.0	5.7	visual	
1.9	3.2	motor/auditory	audio/Desert_Conflict.wav
3.5	3.3	motor	
3.6	16.6	visual/auditory	audio/Coy_Koi.wav
