duration	iti	trial_type	stim_file
0.7	5.4	visual	
3.9	5.4	visual/auditory	audio/Bollywood_Groove.wav
3.1	5.7	motor/auditory	audio/Funshine.wav
3.7	3.0	motor	
2.7	4.6	motor/auditory	audio/Ukulele_Song.wav
1.0	6.8	motor	
1.2	4.9	visual	
0.8	4.8	visual/auditory	audio/Ukulele_Song.wav
2.9	5.2	motor/auditory	audio/Shenzhen_Nightlife.wav
2.4	4.4	visual	
3.0	5.2	motor	
3.1	4.1	visual/auditory	audio/Shenzhen_Nightlife.wav
1.2	5.0	visual	
3.3	3.6	visual/auditory	audio/Jack_The_Lumberer.wav
3.2	2.7	motor/auditory	audio/Breaking_Bollywood.wav
2.5	3.3	motor	
0.9	5.2	visual	
0.9	3.4	motor/auditory	audio/Desert_Conflict.wav
3.8	5.0	motor	
3.1	3.7	visual/auditory	audio/Cumbish.wav
1.7	6.6	visual	
2.5	3.9	motor	
3.0	4.8	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.4	3.2	motor/auditory	audio/Improv_for_Evil.wav
2.0	4.9	visual	
0.5	3.9	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.4	5.1	motor	
1.7	4.1	visual/auditory	audio/Breaking_Bollywood.wav
3.9	2.8	motor/auditory	audio/Improv_for_Evil.wav
3.1	6.1	visual	
2.2	6.2	visual/auditory	audio/Desert_Conflict.wav
3.6	5.8	motor	
0.5	4.2	visual	
2.7	4.9	visual/auditory	audio/Stereotype_News.wav
1.4	5.5	motor/auditory	audio/Le_Baguette.wav
1.8	3.2	motor	
1.1	6.2	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.8	5.4	motor/auditory	audio/Ukulele_Song.wav
2.6	4.6	motor	
0.8	4.8	visual	
2.1	7.9	motor	
2.6	6.2	visual/auditory	audio/Coy_Koi.wav
3.4	3.9	visual	
3.7	4.6	motor/auditory	audio/Shenzhen_Nightlife.wav
3.5	6.7	motor	
3.1	5.5	motor/auditory	audio/Bleu.wav
2.8	4.1	visual/auditory	audio/Coy_Koi.wav
2.2	3.4	visual	
0.5	4.7	motor	
2.5	4.9	visual	
2.9	3.5	visual/auditory	audio/Cumbish.wav
2.7	6.9	motor/auditory	audio/Breaking_Bollywood.wav
3.9	6.0	visual	
1.1	5.2	visual/auditory	audio/Jack_The_Lumberer.wav
1.1	4.5	motor	
1.4	5.5	motor/auditory	audio/Jack_The_Lumberer.wav
1.0	4.4	visual/auditory	audio/Bleu.wav
2.0	3.7	motor	
3.7	3.0	motor/auditory	audio/Improv_for_Evil.wav
3.8	20.7	visual	
