duration	iti	trial_type	stim_file
0.8	3.4	motor/auditory	audio/Ukulele_Song.wav
2.7	4.8	visual/auditory	audio/Bollywood_Groove.wav
2.3	3.9	motor	
1.2	4.8	visual	
1.4	3.9	motor	
2.0	2.8	visual	
2.1	4.0	motor/auditory	audio/Bleu.wav
1.5	5.0	visual/auditory	audio/Le_Baguette.wav
2.5	4.7	motor	
1.5	5.4	visual	
1.5	4.2	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.0	4.3	motor/auditory	audio/Desert_Conflict.wav
2.0	3.5	visual	
3.1	3.9	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.8	3.7	motor	
1.4	5.9	motor/auditory	audio/Jack_The_Lumberer.wav
0.6	3.9	motor	
3.3	5.4	motor/auditory	audio/Coy_Koi.wav
2.1	6.8	visual	
3.5	5.5	visual/auditory	audio/Stereotype_News.wav
3.6	6.0	motor/auditory	audio/Ukulele_Song.wav
0.9	5.5	visual	
2.1	5.9	visual/auditory	audio/Breaking_Bollywood.wav
3.7	2.7	motor	
3.8	3.6	motor/auditory	audio/Stereotype_News.wav
1.4	4.2	visual/auditory	audio/Bollywood_Groove.wav
3.0	7.7	visual	
3.3	4.7	motor	
2.8	4.2	visual/auditory	audio/Improv_for_Evil.wav
2.7	6.4	visual	
2.6	4.7	motor/auditory	audio/Jack_The_Lumberer.wav
1.1	4.6	motor	
3.4	4.7	motor/auditory	audio/Desert_Conflict.wav
3.1	5.7	visual	
3.1	5.3	visual/auditory	audio/Bollywood_Groove.wav
2.5	2.3	motor	
2.4	4.8	visual/auditory	audio/Funshine.wav
2.0	5.3	visual	
4.0	2.7	motor/auditory	audio/Cumbish.wav
3.3	6.2	motor	
3.6	5.0	visual	
1.6	6.5	motor/auditory	audio/Stereotype_News.wav
2.1	6.8	motor	
1.1	5.2	visual/auditory	audio/Bleu.wav
1.9	4.7	visual	
1.5	6.1	motor/auditory	audio/Le_Baguette.wav
2.4	3.8	visual/auditory	audio/Improv_for_Evil.wav
3.2	3.1	motor	
0.8	5.0	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.8	3.8	motor	
2.7	4.8	motor/auditory	audio/Jack_The_Lumberer.wav
3.0	3.6	visual	
3.9	5.6	visual/auditory	audio/Bleu.wav
2.2	4.9	motor/auditory	audio/Funshine.wav
3.7	5.9	visual	
1.2	6.2	motor	
3.4	5.4	visual	
1.6	5.3	motor	
1.1	3.8	visual/auditory	audio/Coy_Koi.wav
2.7	3.7	motor/auditory	audio/Shenzhen_Nightlife.wav
