duration	iti	trial_type	stim_file
0.5	4.9	visual/auditory	audio/Cumbish.wav
1.4	4.1	visual	
1.2	4.8	motor	
3.1	5.6	motor/auditory	audio/Cumbish.wav
2.8	3.9	motor	
2.3	6.3	visual	
3.8	3.7	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.9	5.3	motor/auditory	audio/Shenzhen_Nightlife.wav
1.2	6.1	visual/auditory	audio/Funshine.wav
3.1	3.0	motor	
1.9	3.7	visual	
3.8	6.6	motor/auditory	audio/Jack_The_Lumberer.wav
3.7	7.0	motor	
1.9	5.2	motor/auditory	audio/Breaking_Bollywood.wav
2.5	7.1	visual/auditory	audio/Funshine.wav
2.2	6.1	visual	
3.4	3.3	motor/auditory	audio/Coy_Koi.wav
1.7	3.3	motor	
4.0	5.0	visual/auditory	audio/Coy_Koi.wav
2.6	6.0	visual	
2.7	4.5	motor/auditory	audio/Shenzhen_Nightlife.wav
0.7	3.5	motor	
4.0	4.3	visual	
3.0	5.6	visual/auditory	audio/Ukulele_Song.wav
3.0	4.2	visual	
1.0	4.3	motor/auditory	audio/Le_Baguette.wav
3.5	4.2	motor	
3.5	3.7	visual/auditory	audio/Improv_for_Evil.wav
4.0	3.3	visual	
0.8	5.0	motor	
2.0	4.5	visual/auditory	audio/Le_Baguette.wav
3.6	3.4	motor/auditory	audio/Ukulele_Song.wav
2.7	3.3	visual	
3.4	3.0	motor/auditory	audio/Improv_for_Evil.wav
0.8	6.0	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.4	4.6	motor	
2.5	4.7	visual	
1.9	3.7	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.8	3.7	visual/auditory	audio/Bleu.wav
2.4	5.4	motor	
2.9	2.8	motor/auditory	audio/Desert_Conflict.wav
3.1	3.2	motor	
2.3	4.5	visual	
0.6	3.9	visual/auditory	audio/Stereotype_News.wav
2.3	5.3	visual	
3.7	5.3	visual/auditory	audio/Bleu.wav
2.4	4.0	motor/auditory	audio/Shenzhen_Nightlife.wav
2.2	5.0	motor	
2.7	6.1	motor/auditory	audio/Jack_The_Lumberer.wav
3.9	3.6	visual/auditory	audio/Breaking_Bollywood.wav
2.1	3.6	visual	
2.7	4.0	motor	
2.2	4.4	motor/auditory	audio/Coy_Koi.wav
3.4	4.1	visual	
1.6	7.7	motor	
3.9	6.4	visual/auditory	audio/Bleu.wav
1.4	5.2	visual	
3.7	5.2	motor/auditory	audio/Funshine.wav
0.6	5.1	motor	
3.2	3.1	visual/auditory	audio/Cumbish.wav
