duration	iti	trial_type	stim_file
3.5	4.1	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.3	4.1	visual/auditory	audio/Stereotype_News.wav
1.3	4.0	visual	
2.5	3.6	motor	
3.5	5.5	motor/auditory	audio/Le_Baguette.wav
1.1	3.3	motor	
1.5	4.1	visual	
2.1	4.7	visual/auditory	audio/Breaking_Bollywood.wav
1.0	6.2	motor	
2.1	3.4	visual/auditory	audio/Cumbish.wav
1.9	5.7	motor/auditory	audio/Desert_Conflict.wav
0.8	5.7	visual	
3.6	3.6	visual/auditory	audio/Ukulele_Song.wav
3.9	7.3	visual	
2.8	5.2	motor	
2.9	3.1	motor/auditory	audio/Coy_Koi.wav
1.1	4.1	visual	
1.1	5.9	visual/auditory	audio/Le_Baguette.wav
4.0	5.3	motor/auditory	audio/Coy_Koi.wav
2.4	3.2	motor	
2.5	3.9	motor/auditory	audio/Jack_The_Lumberer.wav
3.1	3.8	motor	
1.2	3.7	visual	
3.2	3.9	visual/auditory	audio/Bleu.wav
1.8	5.1	motor/auditory	audio/Bleu.wav
3.6	4.1	motor	
1.3	5.1	visual	
2.3	4.6	visual/auditory	audio/Stereotype_News.wav
1.5	4.1	motor	
3.3	4.7	visual/auditory	audio/Shenzhen_Nightlife.wav
0.9	6.5	motor/auditory	audio/Bollywood_Groove.wav
3.9	5.0	visual	
3.8	4.9	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.2	4.8	motor	
2.7	4.2	visual	
2.3	6.4	visual/auditory	audio/Cumbish.wav
3.4	4.9	visual	
3.0	7.4	motor/auditory	audio/Bleu.wav
2.4	3.9	visual/auditory	audio/Desert_Conflict.wav
3.4	6.4	motor	
3.0	2.9	visual	
3.3	4.2	motor	
3.5	4.4	motor/auditory	audio/Bollywood_Groove.wav
3.7	5.9	visual/auditory	audio/Shenzhen_Nightlife.wav
2.1	3.6	visual	
3.6	4.3	motor	
2.5	6.6	motor/auditory	audio/Jack_The_Lumberer.wav
2.9	3.4	visual/auditory	audio/Desert_Conflict.wav
2.2	4.1	motor	
1.3	3.9	motor/auditory	audio/Improv_for_Evil.wav
3.5	3.8	visual/auditory	audio/Bollywood_Groove.wav
2.3	2.9	visual	
2.4	2.7	visual/auditory	audio/Ukulele_Song.wav
1.9	5.0	motor/auditory	audio/Jack_The_Lumberer.wav
3.1	3.8	motor	
3.7	5.7	visual	
2.0	4.2	motor/auditory	audio/Ukulele_Song.wav
3.6	4.5	visual/auditory	audio/Stereotype_News.wav
3.8	4.7	visual	
2.1	5.2	motor	
