duration	iti	trial_type	stimulus
3.7795396681220974	3.609027365983768	fingertapping	
4.738542565240035	11.20573246748228	tone	audio/750Hz_20s.wav
2.8037253160328306	3.7727379767163844	checkerboard	
3.7619000353196945	6.935689822682997	tone	audio/850Hz_20s.wav
2.1701313829222646	4.152659111096741	fingertapping	
3.6920336589245424	6.514650765346397	checkerboard	
4.738542565240035	7.552072516748511	checkerboard	
3.7619000353196945	5.044534458355157	fingertapping	
2.853599496620783	8.366461575481623	checkerboard	
1.4226920990489784	9.001371180414885	fingertapping	
2.8037253160328306	4.92899099460578	tone	audio/750Hz_20s.wav
2.853599496620783	8.366461575481623	fingertapping	
4.400163231067557	4.92899099460578	fingertapping	
4.63013347457092	8.366461575481623	tone	audio/250Hz_20s.wav
3.6920336589245424	6.935689822682997	fingertapping	
2.1701313829222646	9.001371180414885	tone	audio/850Hz_20s.wav
3.7360666027646907	11.20573246748228	fingertapping	
2.1701313829222646	9.001371180414885	checkerboard	
2.090245079676092	10.30094097635444	tone	audio/600Hz_20s.wav
3.7619000353196945	6.789479921987648	checkerboard	
3.7360666027646907	4.152659111096741	checkerboard	
3.4904022715570955	10.30094097635444	fingertapping	
3.7795396681220974	5.044534458355157	checkerboard	
2.090245079676092	7.552072516748511	fingertapping	
2.853599496620783	4.152659111096741	tone	audio/600Hz_20s.wav
3.7795396681220974	5.044534458355157	tone	audio/500Hz_20s.wav
4.63013347457092	3.7727379767163844	fingertapping	
4.400163231067557	7.552072516748511	tone	audio/250Hz_20s.wav
3.6920336589245424	3.7727379767163844	tone	audio/850Hz_20s.wav
4.738542565240035	6.789479921987648	fingertapping	
2.498412606132686	10.30094097635444	checkerboard	
3.4904022715570955	3.609027365983768	checkerboard	
4.63013347457092	4.92899099460578	checkerboard	
1.4226920990489784	6.935689822682997	checkerboard	
2.8037253160328306	11.75806337874313	fingertapping	
3.7360666027646907	3.609027365983768	tone	audio/500Hz_20s.wav
1.4226920990489784	11.75806337874313	tone	audio/750Hz_20s.wav
2.090245079676092	11.20573246748228	checkerboard	
4.400163231067557	11.75806337874313	checkerboard	
2.498412606132686	6.514650765346397	fingertapping	
2.498412606132686	6.514650765346397	tone	audio/250Hz_20s.wav
3.4904022715570955	6.789479921987648	tone	audio/500Hz_20s.wav
