duration	iti	trial_type	stim_file
3.8	5.7	motor/auditory	audio/Coy_Koi.wav
2.5	7.0	motor	
0.7	5.4	visual	
3.7	3.9	visual/auditory	audio/Cumbish.wav
2.7	4.6	motor	
3.8	6.5	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.0	5.4	visual	
2.5	6.6	motor/auditory	audio/Bleu.wav
3.6	4.6	visual/auditory	audio/Le_Baguette.wav
3.9	2.5	motor/auditory	audio/Jack_The_Lumberer.wav
2.3	3.8	visual	
2.8	5.8	motor	
3.4	3.9	visual	
2.6	5.0	motor	
2.7	3.6	visual/auditory	audio/Ukulele_Song.wav
3.7	6.4	motor/auditory	audio/Bollywood_Groove.wav
3.6	6.2	visual	
1.9	3.6	motor/auditory	audio/Bollywood_Groove.wav
2.8	5.5	visual/auditory	audio/Bleu.wav
2.9	6.3	motor	
1.5	3.4	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.6	4.3	motor/auditory	audio/Bleu.wav
4.0	4.5	visual	
0.8	5.9	motor	
2.2	3.7	visual/auditory	audio/Stereotype_News.wav
1.9	4.7	motor/auditory	audio/Improv_for_Evil.wav
3.1	5.6	visual	
1.6	6.4	motor	
0.5	2.6	visual	
1.7	4.4	visual/auditory	audio/Coy_Koi.wav
3.5	2.7	motor/auditory	audio/Le_Baguette.wav
2.0	4.9	motor	
4.0	5.7	visual	
1.0	5.0	motor	
0.6	5.8	visual/auditory	audio/Shenzhen_Nightlife.wav
1.1	6.3	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.8	3.3	motor	
2.4	3.9	motor/auditory	audio/Improv_for_Evil.wav
2.7	4.6	visual	
2.1	3.1	visual/auditory	audio/Funshine.wav
1.4	5.9	motor	
0.8	5.7	motor/auditory	audio/Breaking_Bollywood.wav
3.8	2.7	visual/auditory	audio/Funshine.wav
3.0	3.4	visual	
3.3	4.1	motor	
2.0	4.2	visual	
3.4	5.9	visual/auditory	audio/Funshine.wav
0.6	5.8	motor/auditory	audio/Breaking_Bollywood.wav
2.8	7.9	visual	
1.1	5.8	motor/auditory	audio/Ukulele_Song.wav
3.7	3.3	visual/auditory	audio/Desert_Conflict.wav
1.3	4.3	motor	
2.0	5.0	visual/auditory	audio/Desert_Conflict.wav
1.7	3.7	motor	
1.9	4.3	motor/auditory	audio/Shenzhen_Nightlife.wav
1.0	8.0	visual	
3.9	6.6	visual/auditory	audio/Bollywood_Groove.wav
4.0	2.9	motor/auditory	audio/Improv_for_Evil.wav
1.4	4.5	motor	
0.8	17.0	visual	
