duration	iti	trial_type	stim_file
4.0	5.0	visual/auditory	audio/Desert_Conflict.wav
0.6	6.7	visual	
3.5	4.9	motor	
3.9	6.0	motor/auditory	audio/Funshine.wav
1.2	3.8	visual	
2.2	5.9	visual/auditory	audio/Breaking_Bollywood.wav
1.5	2.6	motor/auditory	audio/Coy_Koi.wav
3.6	7.2	motor	
2.8	4.9	visual	
3.4	6.8	motor	
0.7	4.7	visual/auditory	audio/Bleu.wav
2.6	4.2	motor/auditory	audio/Jack_The_Lumberer.wav
3.8	6.2	visual/auditory	audio/Ukulele_Song.wav
4.0	5.3	motor	
1.8	4.1	visual	
3.4	5.2	motor/auditory	audio/Shenzhen_Nightlife.wav
3.2	4.4	visual	
2.5	2.8	motor	
3.8	3.6	visual/auditory	audio/Coy_Koi.wav
3.8	5.5	motor/auditory	audio/Breaking_Bollywood.wav
0.6	5.9	motor	
0.5	4.0	visual	
1.6	3.0	motor/auditory	audio/Cumbish.wav
3.3	4.5	visual/auditory	audio/Cumbish.wav
2.5	3.5	motor/auditory	audio/Bollywood_Groove.wav
3.7	4.8	motor	
1.0	4.1	visual	
0.8	4.0	visual/auditory	audio/Desert_Conflict.wav
3.8	6.4	visual	
2.4	4.3	motor/auditory	audio/Ukulele_Song.wav
3.6	3.6	motor	
2.1	6.0	visual/auditory	audio/Improv_for_Evil.wav
3.9	4.0	motor	
3.9	4.4	visual/auditory	audio/Stereotype_News.wav
1.6	5.9	motor/auditory	audio/Shenzhen_Nightlife.wav
2.8	6.8	visual	
0.7	2.8	motor	
2.2	4.9	visual	
1.5	5.4	visual/auditory	audio/Funshine.wav
2.4	3.9	motor/auditory	audio/Bollywood_Groove.wav
2.4	4.0	motor	
1.8	3.0	motor/auditory	audio/Jack_The_Lumberer.wav
3.7	3.6	visual/auditory	audio/Stereotype_News.wav
1.8	6.0	visual	
3.9	7.7	motor/auditory	audio/Bleu.wav
0.9	3.2	visual	
2.3	6.9	visual/auditory	audio/Breaking_Bollywood.wav
2.4	4.3	motor	
1.3	6.2	visual	
3.1	6.3	visual/auditory	audio/Shenzhen_Nightlife.wav
2.1	3.9	motor/auditory	audio/Improv_for_Evil.wav
2.0	5.7	motor	
2.5	4.2	visual/auditory	audio/Le_Baguette.wav
1.2	2.4	motor	
3.0	3.2	visual	
3.3	4.5	motor/auditory	audio/Stereotype_News.wav
2.5	4.8	visual	
3.6	4.7	motor/auditory	audio/Improv_for_Evil.wav
1.7	3.6	motor	
1.5	15.6	visual/auditory	audio/Funshine.wav
