duration	iti	trial_type	stim_file
2.6	4.5	visual	
3.6	5.0	visual/auditory	audio/Jack_The_Lumberer.wav
3.6	5.2	motor	
2.3	3.8	motor/auditory	audio/Bleu.wav
3.0	6.0	visual	
1.1	3.3	motor/auditory	audio/Ukulele_Song.wav
2.2	5.3	motor	
1.8	4.9	visual/auditory	audio/Coy_Koi.wav
3.5	3.6	motor	
3.0	5.4	motor/auditory	audio/Shenzhen_Nightlife.wav
4.0	4.3	visual/auditory	audio/Bleu.wav
3.2	4.6	visual	
0.6	3.2	visual/auditory	audio/Coy_Koi.wav
0.8	3.6	motor	
0.5	3.0	motor/auditory	audio/Stereotype_News.wav
3.4	5.6	visual	
3.0	5.2	motor	
0.7	6.3	visual/auditory	audio/Le_Baguette.wav
1.5	4.9	motor/auditory	audio/Jack_The_Lumberer.wav
3.2	4.2	visual	
1.9	3.9	motor	
2.8	7.6	motor/auditory	audio/Jack_The_Lumberer.wav
2.5	7.1	visual	
1.9	3.9	visual/auditory	audio/Stereotype_News.wav
2.2	4.7	motor	
0.8	6.2	visual	
2.2	3.0	motor/auditory	audio/Desert_Conflict.wav
3.3	4.4	visual/auditory	audio/Funshine.wav
3.3	4.7	motor	
3.8	4.8	visual/auditory	audio/Stereotype_News.wav
3.4	5.1	visual	
2.8	5.4	motor/auditory	audio/Cumbish.wav
0.8	3.4	motor	
2.4	6.5	visual	
3.7	4.9	motor/auditory	audio/Shenzhen_Nightlife.wav
2.2	4.2	visual/auditory	audio/Coy_Koi.wav
2.5	4.9	motor/auditory	audio/Bollywood_Groove.wav
2.6	3.9	visual/auditory	audio/Desert_Conflict.wav
2.6	7.6	visual	
3.8	7.5	motor	
3.7	4.2	motor/auditory	audio/Improv_for_Evil.wav
0.7	4.8	motor	
1.8	4.8	visual/auditory	audio/Cumbish.wav
1.2	4.0	visual	
2.1	3.6	motor	
1.4	4.3	visual	
2.2	4.6	motor/auditory	audio/Bollywood_Groove.wav
3.2	6.9	visual/auditory	audio/Ukulele_Song.wav
1.3	3.4	motor	
2.6	3.8	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.0	3.6	visual/auditory	audio/Desert_Conflict.wav
1.6	4.0	visual	
2.1	4.3	motor/auditory	audio/Bollywood_Groove.wav
2.5	4.7	motor	
2.9	5.0	visual	
2.8	4.4	visual/auditory	audio/Improv_for_Evil.wav
1.5	3.5	motor	
1.7	4.2	visual	
3.0	6.6	visual/auditory	audio/Breaking_Bollywood.wav
2.1	22.2	motor/auditory	audio/Shenzhen_Nightlife.wav
