duration	iti	trial_type	stim_file
14.5	14.5	visual	
14.5	14.5	visual/auditory	audio/Ukulele_Song.wav
14.5	14.5	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
14.5	14.5	visual/auditory	audio/Bollywood_Groove.wav
14.5	14.5	visual/auditory	audio/Shenzhen_Nightlife.wav
14.5	14.5	visual	
14.5	14.5	motor/auditory	audio/Bleu.wav
14.5	14.5	motor/auditory	audio/Breaking_Bollywood.wav
14.5	14.5	visual/auditory	audio/Coy_Koi.wav
14.5	14.5	motor	
14.5	14.5	motor	
14.5	14.5	visual	
14.5	14.5	motor	
14.5	14.5	visual	
14.5	14.5	motor	
14.5	14.5	motor/auditory	audio/Bollywood_Groove.wav
