duration	iti	trial_type	stim_file
3.8	4.3	visual	
1.3	4.5	visual/auditory	audio/Improv_for_Evil.wav
2.6	3.8	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.0	4.0	motor	
3.2	6.1	visual/auditory	audio/Coy_Koi.wav
0.5	2.7	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.8	4.9	visual	
3.7	5.2	motor	
2.1	4.0	visual	
3.9	5.4	motor/auditory	audio/Jack_The_Lumberer.wav
3.5	4.6	motor	
4.0	4.3	visual/auditory	audio/Shenzhen_Nightlife.wav
3.7	4.7	motor	
1.6	5.2	visual	
3.5	4.2	motor/auditory	audio/Funshine.wav
0.9	4.5	visual/auditory	audio/Improv_for_Evil.wav
3.2	5.4	motor	
1.4	4.9	motor/auditory	audio/Shenzhen_Nightlife.wav
0.8	5.0	visual/auditory	audio/Ukulele_Song.wav
3.8	3.9	visual	
3.4	6.9	motor	
2.3	6.6	visual	
3.6	5.6	visual/auditory	audio/Bleu.wav
2.5	5.1	motor/auditory	audio/Le_Baguette.wav
2.1	4.0	visual/auditory	audio/Bollywood_Groove.wav
2.9	4.1	motor	
2.0	5.7	motor/auditory	audio/Ukulele_Song.wav
2.7	4.0	visual	
2.6	5.4	visual/auditory	audio/Desert_Conflict.wav
0.9	3.6	motor	
3.9	3.3	motor/auditory	audio/Stereotype_News.wav
3.2	4.2	visual	
2.9	5.0	visual/auditory	audio/Cumbish.wav
1.7	5.7	visual	
0.6	5.0	motor/auditory	audio/Desert_Conflict.wav
3.3	6.9	motor	
3.9	3.6	motor/auditory	audio/Funshine.wav
1.5	4.5	motor	
2.8	5.4	visual/auditory	audio/Le_Baguette.wav
1.4	5.9	visual	
1.2	4.6	visual/auditory	audio/Desert_Conflict.wav
2.0	3.7	motor	
2.8	4.5	motor/auditory	audio/Bollywood_Groove.wav
2.3	4.0	visual	
3.5	2.9	visual/auditory	audio/Coy_Koi.wav
1.1	4.6	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.9	6.2	visual	
1.6	4.3	motor	
1.3	6.1	motor/auditory	audio/Breaking_Bollywood.wav
3.3	3.7	motor	
3.6	4.3	visual	
4.0	5.5	visual/auditory	audio/Funshine.wav
0.6	3.7	motor/auditory	audio/Cumbish.wav
1.2	3.5	visual	
2.8	6.3	visual/auditory	audio/Coy_Koi.wav
2.3	5.2	motor	
1.2	5.7	motor/auditory	audio/Stereotype_News.wav
1.6	6.3	motor	
0.6	3.3	visual	
2.8	5.7	visual/auditory	audio/Jack_The_Lumberer.wav
