duration	iti	trial_type	stim_file
1.1	6.6	visual	
4.0	3.4	visual/auditory	audio/Funshine.wav
3.4	5.3	motor	
2.7	4.9	motor/auditory	audio/Jack_The_Lumberer.wav
1.2	5.7	visual/auditory	audio/Improv_for_Evil.wav
3.4	3.9	visual	
3.4	5.0	motor/auditory	audio/Bleu.wav
0.6	5.5	motor	
3.0	3.8	motor/auditory	audio/Bollywood_Groove.wav
1.3	5.5	motor	
2.3	4.7	visual/auditory	audio/Breaking_Bollywood.wav
3.5	3.9	visual	
1.2	7.1	motor/auditory	audio/Improv_for_Evil.wav
0.8	7.2	visual	
1.3	5.1	motor	
1.0	7.2	visual/auditory	audio/Stereotype_News.wav
0.7	3.8	visual	
2.2	4.2	visual/auditory	audio/Le_Baguette.wav
3.9	6.1	motor	
2.6	4.4	motor/auditory	audio/Coy_Koi.wav
1.7	7.1	visual/auditory	audio/Breaking_Bollywood.wav
2.0	3.0	visual	
3.2	4.8	motor/auditory	audio/Le_Baguette.wav
2.3	5.6	motor	
3.8	3.4	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.4	4.1	motor	
1.2	3.7	motor/auditory	audio/Ukulele_Song.wav
3.4	4.4	visual	
2.5	3.6	motor	
1.4	4.2	visual	
1.8	7.6	motor/auditory	audio/Improv_for_Evil.wav
1.3	4.1	visual/auditory	audio/Desert_Conflict.wav
2.5	3.7	motor	
1.4	7.3	motor/auditory	audio/Jack_The_Lumberer.wav
3.3	4.9	visual	
1.0	4.1	visual/auditory	audio/Cumbish.wav
2.3	5.0	visual	
2.3	4.0	motor/auditory	audio/Bollywood_Groove.wav
3.9	4.2	visual/auditory	audio/Bleu.wav
3.8	4.1	motor	
1.6	3.4	motor/auditory	audio/Bollywood_Groove.wav
1.0	5.9	visual	
3.1	4.5	visual/auditory	audio/Shenzhen_Nightlife.wav
1.4	4.3	motor	
3.1	3.9	visual	
2.4	6.4	visual/auditory	audio/Shenzhen_Nightlife.wav
0.9	3.3	motor/auditory	audio/Coy_Koi.wav
3.0	3.3	motor	
1.1	6.5	visual	
2.8	3.7	motor/auditory	audio/Funshine.wav
3.8	4.0	motor	
2.0	4.1	visual/auditory	audio/Funshine.wav
0.9	3.6	visual	
3.6	7.2	visual/auditory	audio/Desert_Conflict.wav
1.3	5.6	motor	
3.2	3.1	motor/auditory	audio/Breaking_Bollywood.wav
3.5	4.1	visual/auditory	audio/Bleu.wav
2.8	4.7	motor	
2.2	7.1	motor/auditory	audio/Shenzhen_Nightlife.wav
3.6	4.6	visual	
