duration	iti	trial_type	stim_file
2.5	3.5	motor/auditory	audio/Le_Baguette.wav
3.4	6.2	motor	
2.1	2.5	visual/auditory	audio/Funshine.wav
3.8	3.1	visual	
0.7	4.5	motor	
3.0	3.1	motor/auditory	audio/Cumbish.wav
1.7	4.6	visual	
2.3	4.8	visual/auditory	audio/Bollywood_Groove.wav
2.1	5.5	motor	
1.7	5.9	visual/auditory	audio/Cumbish.wav
3.7	6.0	visual	
2.7	4.7	motor/auditory	audio/Jack_The_Lumberer.wav
3.0	4.2	visual	
2.1	5.6	motor	
1.1	6.6	visual/auditory	audio/Improv_for_Evil.wav
4.0	5.2	motor/auditory	audio/Bleu.wav
3.6	4.0	visual	
2.4	3.5	motor	
3.1	7.3	visual/auditory	audio/Breaking_Bollywood.wav
2.6	4.5	motor/auditory	audio/Funshine.wav
3.4	6.1	visual	
4.0	6.4	motor/auditory	audio/Breaking_Bollywood.wav
3.6	6.5	motor	
3.6	3.8	visual/auditory	audio/Ukulele_Song.wav
1.5	3.7	motor	
3.1	4.9	visual	
3.1	5.0	visual/auditory	audio/Bollywood_Groove.wav
3.0	2.6	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.1	3.3	visual/auditory	audio/Breaking_Bollywood.wav
3.1	5.2	motor	
0.7	4.7	motor/auditory	audio/Coy_Koi.wav
1.9	5.4	visual	
3.0	4.3	motor/auditory	audio/Stereotype_News.wav
2.0	3.7	visual	
2.5	4.1	visual/auditory	audio/Bleu.wav
0.9	4.4	motor	
1.4	6.1	visual	
3.0	5.4	motor	
2.6	5.5	motor/auditory	audio/Desert_Conflict.wav
2.7	6.0	visual/auditory	audio/Stereotype_News.wav
1.7	3.4	motor	
2.9	4.0	motor/auditory	audio/Ukulele_Song.wav
1.9	7.3	visual/auditory	audio/Coy_Koi.wav
1.3	4.6	visual	
3.7	4.2	motor	
1.0	4.6	visual	
0.7	4.2	visual/auditory	audio/Desert_Conflict.wav
0.7	5.8	motor/auditory	audio/Improv_for_Evil.wav
2.5	4.8	motor	
0.6	3.6	motor/auditory	audio/Le_Baguette.wav
2.4	4.6	visual/auditory	audio/Le_Baguette.wav
1.3	3.6	visual	
1.3	5.4	motor	
1.7	4.7	visual/auditory	audio/Desert_Conflict.wav
2.5	3.8	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.8	3.7	visual	
3.3	5.9	motor/auditory	audio/Improv_for_Evil.wav
2.4	6.5	motor	
4.0	3.2	visual	
0.8	21.4	visual/auditory	audio/Shenzhen_Nightlife.wav
