duration	iti	trial_type	stim_file
3.8	4.7	visual/auditory	audio/Breaking_Bollywood.wav
1.8	4.2	motor/auditory	audio/Funshine.wav
2.5	7.7	visual	
1.3	4.2	motor	
2.0	4.6	motor/auditory	audio/Desert_Conflict.wav
1.3	4.2	visual/auditory	audio/Le_Baguette.wav
4.0	3.1	visual	
1.5	3.2	motor	
3.3	3.8	motor/auditory	audio/Le_Baguette.wav
3.9	5.3	visual	
1.3	4.8	motor	
0.7	4.4	visual/auditory	audio/Shenzhen_Nightlife.wav
2.7	4.6	visual	
0.5	4.6	visual/auditory	audio/Desert_Conflict.wav
1.2	5.3	motor/auditory	audio/Jack_The_Lumberer.wav
2.1	5.0	motor	
0.5	6.0	visual/auditory	audio/Bleu.wav
2.3	6.2	motor	
1.3	3.7	visual	
3.0	3.9	motor/auditory	audio/Ukulele_Song.wav
3.7	7.4	visual	
1.1	4.0	motor/auditory	audio/Bleu.wav
2.9	5.1	visual/auditory	audio/Ukulele_Song.wav
2.6	3.7	motor	
3.5	4.9	visual/auditory	audio/Coy_Koi.wav
1.0	4.7	motor/auditory	audio/Stereotype_News.wav
0.7	4.5	motor	
3.5	3.5	visual	
2.5	4.4	visual/auditory	audio/Bollywood_Groove.wav
1.9	3.6	motor/auditory	audio/Cumbish.wav
0.8	5.3	motor	
2.1	3.8	visual	
3.6	7.6	motor/auditory	audio/Cumbish.wav
1.6	7.0	motor	
1.3	4.7	visual/auditory	audio/Bleu.wav
3.2	6.2	visual	
2.2	4.7	motor	
1.9	4.3	visual	
1.6	7.6	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.9	3.7	motor/auditory	audio/Bollywood_Groove.wav
1.3	5.8	visual/auditory	audio/Coy_Koi.wav
3.0	4.7	visual	
3.2	2.2	motor	
2.0	4.2	motor/auditory	audio/Jack_The_Lumberer.wav
1.1	5.5	visual/auditory	audio/Cumbish.wav
2.7	3.1	motor	
3.0	4.8	visual	
1.6	2.5	motor/auditory	audio/Coy_Koi.wav
3.2	3.8	motor	
3.4	4.1	visual/auditory	audio/Funshine.wav
2.9	7.6	motor/auditory	audio/Breaking_Bollywood.wav
2.9	6.3	visual	
1.0	7.8	motor	
1.3	5.3	visual	
3.7	3.7	visual/auditory	audio/Desert_Conflict.wav
1.6	7.5	motor/auditory	audio/Breaking_Bollywood.wav
0.8	7.8	motor	
2.9	5.3	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.0	3.6	visual	
2.4	22.6	visual/auditory	audio/Shenzhen_Nightlife.wav
