duration	iti	trial_type	stim_file
3.2	4.5	motor	
2.5	5.1	motor/auditory	audio/Ukulele_Song.wav
2.1	4.3	visual/auditory	audio/Ukulele_Song.wav
0.7	6.3	visual	
1.1	6.1	motor	
2.8	5.0	visual	
0.9	3.5	visual/auditory	audio/Jack_The_Lumberer.wav
2.6	4.9	motor/auditory	audio/Improv_for_Evil.wav
2.8	3.6	motor	
2.6	2.5	visual	
0.9	6.4	motor/auditory	audio/Shenzhen_Nightlife.wav
2.8	4.1	visual/auditory	audio/Desert_Conflict.wav
3.0	4.8	motor/auditory	audio/Stereotype_News.wav
2.6	2.8	visual/auditory	audio/Le_Baguette.wav
1.8	4.5	motor	
1.3	4.9	visual	
3.3	7.1	motor/auditory	audio/Bleu.wav
3.9	5.3	visual/auditory	audio/Desert_Conflict.wav
3.4	3.8	motor	
2.5	2.9	visual	
3.0	4.6	visual/auditory	audio/Improv_for_Evil.wav
3.1	3.7	motor	
3.1	6.5	motor/auditory	audio/Breaking_Bollywood.wav
1.2	4.9	visual	
1.6	5.1	motor/auditory	audio/Shenzhen_Nightlife.wav
0.9	7.5	visual	
3.5	4.3	visual/auditory	audio/Bollywood_Groove.wav
0.8	3.1	motor	
2.3	2.8	motor/auditory	audio/Coy_Koi.wav
3.9	5.0	visual	
2.0	7.8	motor	
3.9	6.0	visual/auditory	audio/Bollywood_Groove.wav
2.2	4.2	motor/auditory	audio/Coy_Koi.wav
1.4	4.0	motor	
1.6	6.6	visual/auditory	audio/Bleu.wav
2.5	6.6	visual	
2.2	3.5	visual/auditory	audio/Funshine.wav
3.8	7.4	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.4	4.5	motor	
3.4	3.9	visual	
2.5	6.5	visual/auditory	audio/Bleu.wav
1.6	3.3	motor	
3.0	4.0	visual	
2.8	4.1	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.3	5.1	visual	
4.0	7.5	motor/auditory	audio/Cumbish.wav
2.9	5.8	visual/auditory	audio/Ukulele_Song.wav
2.5	3.3	motor	
1.0	5.8	visual/auditory	audio/Bollywood_Groove.wav
1.9	6.3	motor/auditory	audio/Breaking_Bollywood.wav
3.2	4.7	motor	
0.8	4.6	visual	
1.8	5.2	motor/auditory	audio/Coy_Koi.wav
3.6	4.8	motor	
0.9	5.8	visual	
3.4	5.5	visual/auditory	audio/Breaking_Bollywood.wav
3.2	4.1	motor	
3.0	4.1	motor/auditory	audio/Le_Baguette.wav
0.6	5.6	visual	
0.8	4.2	visual/auditory	audio/Stereotype_News.wav
