duration	iti	trial_type	stim_file
14.5	14.5	motor	
14.5	14.5	motor	
14.5	14.5	visual	
14.5	14.5	visual/auditory	audio/Shenzhen_Nightlife.wav
14.5	14.5	motor	
14.5	14.5	visual	
14.5	14.5	motor/auditory	audio/Coy_Koi.wav
14.5	14.5	motor/auditory	audio/Bleu.wav
14.5	14.5	motor	
14.5	14.5	visual/auditory	audio/Desert_Conflict.wav
14.5	14.5	visual	
14.5	14.5	motor/auditory	audio/Cumbish.wav
14.5	14.5	visual	
14.5	14.5	visual/auditory	audio/Jack_The_Lumberer.wav
14.5	14.5	motor/auditory	audio/Shenzhen_Nightlife.wav
14.5	14.5	visual/auditory	audio/Desert_Conflict.wav
