duration	iti	trial_type	stim_file
1.2	4.0	visual/auditory	audio/Improv_for_Evil.wav
1.7	2.9	motor	
3.3	5.4	motor/auditory	audio/Breaking_Bollywood.wav
3.4	4.2	visual	
2.4	5.4	motor	
2.7	5.6	motor/auditory	audio/Shenzhen_Nightlife.wav
1.2	4.8	visual/auditory	audio/Cumbish.wav
3.2	4.9	visual	
1.1	5.7	motor/auditory	audio/Ukulele_Song.wav
3.7	3.4	visual/auditory	audio/Breaking_Bollywood.wav
0.7	5.2	motor	
2.4	4.8	visual	
3.8	3.5	visual/auditory	audio/Jack_The_Lumberer.wav
3.9	3.8	motor	
3.2	5.0	motor/auditory	audio/Desert_Conflict.wav
3.1	6.3	visual	
1.6	3.1	motor/auditory	audio/Shenzhen_Nightlife.wav
1.4	4.2	motor	
1.9	5.4	visual/auditory	audio/Funshine.wav
3.6	5.2	visual	
3.5	3.9	motor	
3.3	3.7	visual	
2.4	3.7	motor/auditory	audio/Stereotype_News.wav
2.9	4.1	visual/auditory	audio/Jack_The_Lumberer.wav
0.7	6.8	motor/auditory	audio/Bleu.wav
3.3	3.3	visual	
3.2	4.2	motor	
3.5	7.0	visual/auditory	audio/Bleu.wav
1.0	4.9	visual	
1.4	7.4	visual/auditory	audio/Le_Baguette.wav
2.2	3.6	motor/auditory	audio/Jack_The_Lumberer.wav
2.9	5.5	motor	
3.0	7.3	motor/auditory	audio/Bleu.wav
1.4	3.5	motor	
0.9	3.6	visual/auditory	audio/Desert_Conflict.wav
1.2	4.1	visual	
3.8	4.7	motor/auditory	audio/Coy_Koi.wav
3.5	5.7	motor	
0.9	4.8	visual/auditory	audio/Coy_Koi.wav
3.6	6.0	visual	
2.9	3.9	motor	
2.4	4.3	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.5	3.9	visual	
1.9	6.5	motor/auditory	audio/Funshine.wav
2.1	4.6	visual/auditory	audio/Bollywood_Groove.wav
2.6	3.9	motor	
2.0	4.0	visual	
3.7	6.7	motor/auditory	audio/Coy_Koi.wav
2.9	4.2	motor	
3.2	3.9	motor/auditory	audio/Shenzhen_Nightlife.wav
1.0	6.8	visual	
3.9	3.7	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.5	4.2	motor/auditory	audio/Bollywood_Groove.wav
2.3	3.3	visual/auditory	audio/Breaking_Bollywood.wav
1.8	3.7	visual	
3.0	4.9	motor	
2.8	3.8	motor/auditory	audio/Bollywood_Groove.wav
3.8	3.6	motor	
2.4	4.2	visual/auditory	audio/Cumbish.wav
3.1	18.4	visual	
