duration	iti	trial_type	stim_file
2.0	4.2	motor	
2.5	4.5	visual	
3.7	3.3	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.8	3.2	visual/auditory	audio/Desert_Conflict.wav
3.7	5.9	visual	
3.6	5.1	motor/auditory	audio/Funshine.wav
2.4	4.7	visual/auditory	audio/Coy_Koi.wav
2.3	4.8	motor	
2.3	3.1	motor/auditory	audio/Jack_The_Lumberer.wav
0.7	3.2	visual/auditory	audio/Bollywood_Groove.wav
3.2	3.9	motor	
3.4	4.6	visual	
3.6	4.9	motor/auditory	audio/Improv_for_Evil.wav
3.4	5.1	visual	
3.2	6.0	motor	
1.1	6.4	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.7	5.6	motor	
3.1	4.1	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
4.0	7.6	visual	
1.6	5.9	visual/auditory	audio/Bollywood_Groove.wav
2.3	4.9	motor	
1.1	5.0	motor/auditory	audio/Shenzhen_Nightlife.wav
2.0	5.2	visual	
2.9	4.6	visual/auditory	audio/Funshine.wav
2.6	4.8	visual	
3.0	3.9	motor	
3.6	5.1	visual/auditory	audio/Stereotype_News.wav
3.2	5.1	motor/auditory	audio/Le_Baguette.wav
1.3	4.4	motor	
2.7	3.3	visual	
1.1	6.5	visual/auditory	audio/Jack_The_Lumberer.wav
3.8	3.6	motor/auditory	audio/Breaking_Bollywood.wav
1.7	4.5	motor	
3.2	5.8	visual/auditory	audio/Desert_Conflict.wav
3.5	4.0	visual	
1.5	3.4	motor/auditory	audio/Breaking_Bollywood.wav
2.9	2.3	visual/auditory	audio/Cumbish.wav
2.5	3.2	motor/auditory	audio/Coy_Koi.wav
2.4	4.0	motor	
2.5	4.2	visual	
1.6	3.7	motor/auditory	audio/Improv_for_Evil.wav
1.3	4.6	visual	
3.0	5.7	visual/auditory	audio/Jack_The_Lumberer.wav
2.9	4.9	motor	
0.9	6.7	visual/auditory	audio/Bleu.wav
1.6	3.4	motor/auditory	audio/Ukulele_Song.wav
0.9	4.7	visual	
3.0	6.8	motor	
3.3	3.2	visual	
2.7	4.6	motor/auditory	audio/Le_Baguette.wav
3.7	4.3	visual/auditory	audio/Shenzhen_Nightlife.wav
3.6	4.5	motor	
3.0	3.3	visual	
2.0	4.0	motor/auditory	audio/Shenzhen_Nightlife.wav
3.0	6.9	visual/auditory	audio/Desert_Conflict.wav
3.9	3.9	motor	
2.1	3.4	motor/auditory	audio/Cumbish.wav
2.4	4.0	visual	
0.5	4.2	motor	
1.6	19.2	visual/auditory	audio/Stereotype_News.wav
