duration	iti	trial_type	stim_file
2.9	3.8	visual	
1.7	4.5	visual/auditory	audio/Desert_Conflict.wav
0.6	3.0	motor/auditory	audio/Ukulele_Song.wav
2.9	4.1	motor	
3.4	3.1	visual	
3.5	3.5	motor	
2.8	5.3	visual/auditory	audio/Jack_The_Lumberer.wav
1.6	4.0	motor/auditory	audio/Stereotype_News.wav
3.8	3.9	visual/auditory	audio/Le_Baguette.wav
2.4	7.6	motor	
1.4	3.8	visual	
4.0	3.6	motor/auditory	audio/Improv_for_Evil.wav
3.8	3.7	visual	
3.8	6.2	motor	
2.5	3.3	motor/auditory	audio/Bleu.wav
2.7	3.4	visual/auditory	audio/Bleu.wav
2.9	4.1	visual	
3.3	6.4	visual/auditory	audio/Bleu.wav
3.9	7.8	motor	
3.0	2.7	motor/auditory	audio/Ukulele_Song.wav
2.5	5.5	visual	
2.8	4.1	motor/auditory	audio/Desert_Conflict.wav
2.7	3.8	motor	
3.9	4.9	visual/auditory	audio/Cumbish.wav
1.0	5.0	motor/auditory	audio/Breaking_Bollywood.wav
3.5	5.0	visual/auditory	audio/Improv_for_Evil.wav
2.2	4.6	motor	
3.5	4.6	visual	
1.9	4.8	motor	
2.2	4.1	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.8	3.7	visual/auditory	audio/Bollywood_Groove.wav
3.8	5.7	visual	
1.5	4.7	motor	
1.7	6.2	visual	
1.7	4.7	visual/auditory	audio/Le_Baguette.wav
1.5	5.9	motor/auditory	audio/Cumbish.wav
1.3	6.1	visual/auditory	audio/Coy_Koi.wav
2.5	5.3	motor/auditory	audio/Breaking_Bollywood.wav
2.8	3.4	visual	
1.8	3.9	motor	
0.6	4.3	motor/auditory	audio/Coy_Koi.wav
1.5	4.2	visual/auditory	audio/Funshine.wav
1.4	3.7	visual	
1.0	5.3	motor	
2.9	4.4	visual/auditory	audio/Desert_Conflict.wav
2.4	3.8	motor	
3.3	4.9	visual	
3.2	6.3	motor/auditory	audio/Funshine.wav
1.4	3.3	visual/auditory	audio/Jack_The_Lumberer.wav
4.0	3.2	motor/auditory	audio/Shenzhen_Nightlife.wav
2.2	4.8	motor	
2.8	4.7	visual	
2.1	5.7	visual/auditory	audio/Le_Baguette.wav
1.8	5.6	motor/auditory	audio/Bollywood_Groove.wav
1.7	7.4	visual	
3.8	5.2	motor	
0.9	6.5	visual/auditory	audio/Bollywood_Groove.wav
3.6	7.2	visual	
3.0	2.3	motor	
0.5	3.6	motor/auditory	audio/Stereotype_News.wav
