duration	iti	trial_type	stim_file
2.0	4.4	motor/auditory	audio/Jack_The_Lumberer.wav
2.9	2.5	visual	
2.5	2.9	motor	
2.9	3.8	visual/auditory	audio/Ukulele_Song.wav
4.0	4.6	motor	
0.8	6.7	visual/auditory	audio/Stereotype_News.wav
3.0	4.6	motor/auditory	audio/Improv_for_Evil.wav
3.4	2.7	visual	
3.5	6.1	motor/auditory	audio/Shenzhen_Nightlife.wav
2.5	4.4	motor	
1.7	5.6	visual	
2.2	4.6	visual/auditory	audio/Cumbish.wav
2.3	2.3	motor	
3.9	2.3	visual	
2.9	4.7	visual/auditory	audio/Stereotype_News.wav
1.1	4.5	motor/auditory	audio/Breaking_Bollywood.wav
2.7	3.4	visual	
2.5	4.8	motor/auditory	audio/Ukulele_Song.wav
2.2	5.1	visual/auditory	audio/Cumbish.wav
0.8	7.3	motor	
3.3	3.8	visual	
0.8	6.1	visual/auditory	audio/Le_Baguette.wav
2.4	4.3	motor/auditory	audio/Bollywood_Groove.wav
1.5	4.1	motor	
3.8	5.8	motor/auditory	audio/Bleu.wav
3.7	6.3	motor	
2.6	4.7	visual	
3.7	5.1	visual/auditory	audio/Bollywood_Groove.wav
3.6	4.1	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.9	4.8	motor	
3.2	4.2	visual/auditory	audio/Funshine.wav
3.8	3.8	visual	
1.9	3.1	motor/auditory	audio/Bollywood_Groove.wav
2.0	5.1	visual	
1.6	2.9	visual/auditory	audio/Breaking_Bollywood.wav
1.2	3.9	motor	
2.7	3.6	visual/auditory	audio/Breaking_Bollywood.wav
3.9	7.0	motor/auditory	audio/Jack_The_Lumberer.wav
4.0	5.5	motor	
1.1	5.5	visual	
3.0	4.3	visual/auditory	audio/Desert_Conflict.wav
2.4	3.5	visual	
3.4	4.8	motor	
0.8	4.8	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.7	6.5	motor	
3.8	7.2	motor/auditory	audio/Le_Baguette.wav
3.2	5.1	visual/auditory	audio/Improv_for_Evil.wav
2.3	3.5	visual	
3.0	4.4	visual/auditory	audio/Coy_Koi.wav
3.1	3.8	motor	
3.7	3.8	motor/auditory	audio/Desert_Conflict.wav
3.1	6.8	visual	
1.8	3.4	motor/auditory	audio/Funshine.wav
1.2	6.1	motor	
3.5	5.5	visual/auditory	audio/Stereotype_News.wav
3.2	5.6	visual	
2.4	4.3	motor/auditory	audio/Shenzhen_Nightlife.wav
3.5	6.4	motor	
2.4	6.5	visual	
1.4	11.3	visual/auditory	audio/Bleu.wav
