duration	iti	trial_type	stim_file
1.4	3.7	visual	
1.3	4.3	visual/auditory	audio/Stereotype_News.wav
2.4	5.2	motor/auditory	audio/Shenzhen_Nightlife.wav
3.4	5.1	motor	
1.1	5.3	motor/auditory	audio/Shenzhen_Nightlife.wav
3.0	5.2	visual	
4.0	4.3	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.8	3.8	motor	
2.5	4.6	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.6	5.1	motor/auditory	audio/Improv_for_Evil.wav
3.7	4.9	visual	
1.2	3.6	motor	
2.7	3.8	visual/auditory	audio/Jack_The_Lumberer.wav
2.8	5.5	visual	
2.7	5.1	motor/auditory	audio/Coy_Koi.wav
3.8	6.0	motor	
3.9	4.8	motor/auditory	audio/Desert_Conflict.wav
3.4	5.5	visual/auditory	audio/Shenzhen_Nightlife.wav
2.3	3.3	visual	
3.6	4.4	motor	
3.7	3.2	visual	
1.3	4.0	motor	
1.3	4.6	motor/auditory	audio/Funshine.wav
1.0	5.5	visual/auditory	audio/Jack_The_Lumberer.wav
2.5	4.9	visual	
2.5	5.0	visual/auditory	audio/Bollywood_Groove.wav
3.5	4.5	motor/auditory	audio/Le_Baguette.wav
2.3	3.3	motor	
3.2	3.4	visual	
2.5	6.2	motor	
3.2	3.9	motor/auditory	audio/Improv_for_Evil.wav
2.2	5.1	visual/auditory	audio/Improv_for_Evil.wav
3.3	5.0	visual	
3.1	3.2	motor	
2.0	5.9	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.6	5.6	visual/auditory	audio/Stereotype_News.wav
2.5	5.7	motor	
1.9	3.4	visual/auditory	audio/Ukulele_Song.wav
2.2	6.7	motor/auditory	audio/Cumbish.wav
2.9	4.2	visual	
3.1	5.3	visual/auditory	audio/Coy_Koi.wav
3.9	4.5	visual	
2.5	5.4	motor	
3.1	5.8	motor/auditory	audio/Le_Baguette.wav
1.6	5.1	visual	
2.5	3.0	motor	
3.2	4.4	visual/auditory	audio/Cumbish.wav
2.8	2.7	motor/auditory	audio/Breaking_Bollywood.wav
3.7	5.3	visual/auditory	audio/Ukulele_Song.wav
1.6	3.9	motor/auditory	audio/Breaking_Bollywood.wav
1.5	3.7	motor	
3.4	5.1	visual	
3.0	7.1	motor	
0.5	4.0	visual/auditory	audio/Bleu.wav
2.5	3.4	motor/auditory	audio/Bollywood_Groove.wav
1.7	4.2	visual	
3.0	4.9	motor/auditory	audio/Funshine.wav
2.4	4.2	visual	
2.4	5.3	visual/auditory	audio/Jack_The_Lumberer.wav
2.6	5.1	motor	
