duration	iti	trial_type	stimulus
4.376925423513089	9.491326302057507	fingertapping	
4.7119670603829	4.0277598003698944	checkerboard	
4.812554324523412	5.759286037673078	tone	audio/500Hz_20s.wav
1.5151343874826964	5.175925503293426	fingertapping	
4.7119670603829	7.69206476254008	fingertapping	
3.0495551779332963	9.491326302057507	checkerboard	
2.914082836361021	4.097072318878003	checkerboard	
1.8597321947300869	5.759286037673078	checkerboard	
4.197991027860407	4.0277598003698944	tone	audio/250Hz_20s.wav
4.7119670603829	9.603990118500864	tone	audio/600Hz_20s.wav
3.089277445834946	10.868773347102268	fingertapping	
1.8597321947300869	10.868773347102268	tone	audio/850Hz_20s.wav
1.5707689363916644	5.175925503293426	checkerboard	
3.5870535851469425	7.22793900461176	tone	audio/250Hz_20s.wav
3.0495551779332963	6.037067029372594	fingertapping	
4.376925423513089	6.037067029372594	tone	audio/850Hz_20s.wav
4.072289192772249	4.097072318878003	tone	audio/750Hz_20s.wav
1.5707689363916644	9.007857967108272	tone	audio/850Hz_20s.wav
2.914082836361021	5.759286037673078	fingertapping	
2.8277627228462023	9.65700743174224	tone	audio/750Hz_20s.wav
4.812554324523412	7.22793900461176	checkerboard	
3.5660797029776243	7.69206476254008	tone	audio/250Hz_20s.wav
1.5151343874826964	6.037067029372594	checkerboard	
3.5870535851469425	9.65700743174224	fingertapping	
2.8277627228462023	9.65700743174224	checkerboard	
3.5660797029776243	9.007857967108272	checkerboard	
1.5707689363916644	4.0277598003698944	fingertapping	
1.8597321947300869	4.097072318878003	fingertapping	
3.0495551779332963	4.883580882154858	tone	audio/600Hz_20s.wav
2.914082836361021	5.175925503293426	tone	audio/600Hz_20s.wav
3.5870535851469425	9.603990118500864	checkerboard	
3.089277445834946	9.491326302057507	tone	audio/500Hz_20s.wav
4.197991027860407	9.007857967108272	fingertapping	
3.089277445834946	6.3191754758386285	checkerboard	
1.5151343874826964	6.3191754758386285	tone	audio/500Hz_20s.wav
4.197991027860407	10.868773347102268	checkerboard	
3.5660797029776243	9.603990118500864	fingertapping	
2.8277627228462023	6.3191754758386285	fingertapping	
4.812554324523412	4.883580882154858	fingertapping	
4.072289192772249	7.22793900461176	fingertapping	
4.376925423513089	7.69206476254008	checkerboard	
4.072289192772249	4.883580882154858	checkerboard	
