duration	iti	trial_type	stim_file
3.0	7.2	motor	
3.2	7.2	motor/auditory	audio/Jack_The_Lumberer.wav
3.0	4.9	visual/auditory	audio/Desert_Conflict.wav
2.0	6.7	motor/auditory	audio/Breaking_Bollywood.wav
1.2	2.7	visual	
3.4	7.0	motor/auditory	audio/Jack_The_Lumberer.wav
2.3	6.3	motor/auditory	audio/Ukulele_Song.wav
2.8	3.4	visual/auditory	audio/Funshine.wav
1.2	3.4	motor	
3.9	4.9	motor/auditory	audio/Shenzhen_Nightlife.wav
1.2	5.5	motor	
2.5	4.4	visual/auditory	audio/Le_Baguette.wav
2.8	6.9	motor	
3.4	3.4	visual	
2.3	3.0	motor	
3.2	6.9	visual/auditory	audio/Bleu.wav
3.0	4.4	visual	
2.6	3.4	visual	
1.2	6.9	motor/auditory	audio/Bollywood_Groove.wav
2.5	5.5	visual	
2.9	2.7	motor/auditory	audio/Desert_Conflict.wav
2.2	6.7	motor	
3.9	5.5	visual/auditory	audio/Shenzhen_Nightlife.wav
2.5	2.7	motor	
3.0	6.4	motor/auditory	audio/Ukulele_Song.wav
3.2	6.3	visual	
1.2	3.0	visual	
2.6	4.4	motor	
3.2	3.6	motor	
2.9	4.9	motor	
2.0	3.6	visual/auditory	audio/Improv_for_Evil.wav
3.9	2.2	motor	
1.2	2.2	visual/auditory	audio/Ukulele_Song.wav
0.8	6.4	visual/auditory	audio/Bleu.wav
0.8	3.6	motor/auditory	audio/Shenzhen_Nightlife.wav
3.4	7.0	motor	
2.6	6.3	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.2	6.7	visual/auditory	audio/Cumbish.wav
0.8	6.7	visual	
2.0	6.4	motor	
1.9	3.4	motor/auditory	audio/Improv_for_Evil.wav
3.4	3.4	visual/auditory	audio/Funshine.wav
2.0	7.2	visual	
3.9	7.0	visual	
1.9	6.3	motor	
2.8	6.9	visual	
1.2	4.4	motor/auditory	audio/Stereotype_News.wav
2.6	3.0	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.9	3.6	visual	
2.2	2.2	motor/auditory	audio/Cumbish.wav
2.9	2.7	visual/auditory	audio/Funshine.wav
2.2	6.4	visual	
1.2	7.0	visual/auditory	audio/Bleu.wav
1.9	2.2	visual	
2.3	7.2	visual/auditory	audio/Le_Baguette.wav
2.3	4.9	visual	
2.5	3.4	motor/auditory	audio/Coy_Koi.wav
0.8	3.4	motor	
2.8	5.5	motor/auditory	audio/Stereotype_News.wav
1.9	3.0	visual/auditory	audio/Improv_for_Evil.wav
