duration	iti	trial_type	stimulus
2.5248990350731253	7.338165823546099	checkerboard	
3.550089071268241	4.614023016751757	checkerboard	
1.994968741330132	10.175615871155085	fingertapping	
1.5523333319706798	7.338165823546099	tone	audio/850Hz_20s.wav
4.188988942818272	5.9583045761591595	tone	audio/250Hz_20s.wav
2.5248990350731253	7.338165823546099	fingertapping	
1.994968741330132	4.772726271583031	checkerboard	
3.550089071268241	6.610134900373535	fingertapping	
3.609106619944577	4.614023016751757	tone	audio/250Hz_20s.wav
1.8022893343408826	6.5327687218681945	tone	audio/750Hz_20s.wav
3.550089071268241	6.610134900373535	tone	audio/600Hz_20s.wav
4.188988942818272	6.43164706432108	checkerboard	
1.600336189895514	6.558576056226132	fingertapping	
1.5523333319706798	6.5327687218681945	fingertapping	
3.8424787860181318	5.9583045761591595	fingertapping	
4.309876732761957	10.384028435421108	fingertapping	
1.5684571931986593	6.43164706432108	fingertapping	
2.618764169417708	11.448339086385689	checkerboard	
4.596656499215683	11.448339086385689	fingertapping	
3.8424787860181318	6.610134900373535	checkerboard	
1.600336189895514	10.175615871155085	tone	audio/850Hz_20s.wav
1.5684571931986593	8.375386149306538	checkerboard	
4.29000267983748	6.43164706432108	tone	audio/500Hz_20s.wav
4.596656499215683	10.384028435421108	tone	audio/250Hz_20s.wav
1.5684571931986593	11.448339086385689	tone	audio/500Hz_20s.wav
1.994968741330132	6.558576056226132	tone	audio/600Hz_20s.wav
4.309876732761957	6.5327687218681945	checkerboard	
4.29000267983748	8.571402191929032	fingertapping	
3.609106619944577	6.558576056226132	checkerboard	
4.309876732761957	8.375386149306538	tone	audio/750Hz_20s.wav
1.8022893343408826	4.614023016751757	fingertapping	
4.29000267983748	10.384028435421108	checkerboard	
1.600336189895514	8.571402191929032	checkerboard	
1.8022893343408826	10.175615871155085	checkerboard	
1.5523333319706798	5.9583045761591595	checkerboard	
2.618764169417708	4.772726271583031	tone	audio/750Hz_20s.wav
4.596656499215683	6.179634507882513	checkerboard	
3.609106619944577	8.375386149306538	fingertapping	
4.188988942818272	4.772726271583031	fingertapping	
3.8424787860181318	8.571402191929032	tone	audio/500Hz_20s.wav
2.5248990350731253	6.179634507882513	tone	audio/600Hz_20s.wav
2.618764169417708	6.179634507882513	fingertapping	
