duration	iti	trial_type	stim_file
1.5	5.8	visual	
2.4	3.0	motor	
1.6	4.5	motor/auditory	audio/Coy_Koi.wav
3.5	4.0	visual/auditory	audio/Ukulele_Song.wav
3.8	4.0	visual	
3.9	3.8	visual/auditory	audio/Cumbish.wav
3.5	5.8	motor	
3.5	3.8	motor/auditory	audio/Stereotype_News.wav
3.1	5.4	visual	
3.2	5.0	motor/auditory	audio/Le_Baguette.wav
1.9	5.6	motor	
1.3	4.0	visual/auditory	audio/Breaking_Bollywood.wav
3.9	5.4	motor/auditory	audio/Shenzhen_Nightlife.wav
3.1	5.2	visual/auditory	audio/Bleu.wav
1.5	7.8	motor	
3.6	4.6	visual	
1.4	7.2	motor/auditory	audio/Funshine.wav
3.8	5.1	motor	
2.7	4.6	visual	
2.7	3.6	visual/auditory	audio/Bleu.wav
2.3	4.2	motor/auditory	audio/Shenzhen_Nightlife.wav
1.5	3.4	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.8	4.3	visual	
3.4	4.4	motor	
3.7	3.2	motor/auditory	audio/Funshine.wav
2.9	6.5	motor	
3.8	4.5	visual/auditory	audio/Le_Baguette.wav
3.4	3.6	visual	
3.2	3.3	motor/auditory	audio/Le_Baguette.wav
3.3	3.6	visual	
3.5	4.8	motor	
2.2	4.6	visual/auditory	audio/Coy_Koi.wav
3.1	3.0	motor/auditory	audio/Ukulele_Song.wav
1.3	2.7	visual	
1.0	4.8	motor	
4.0	3.9	visual/auditory	audio/Coy_Koi.wav
0.5	3.2	motor/auditory	audio/Funshine.wav
4.0	6.3	visual	
3.5	5.5	motor	
3.2	3.6	visual/auditory	audio/Desert_Conflict.wav
0.9	6.1	visual	
3.1	3.7	motor/auditory	audio/Breaking_Bollywood.wav
3.1	3.5	motor	
2.5	7.0	visual/auditory	audio/Improv_for_Evil.wav
2.7	4.1	visual	
2.1	4.7	motor	
2.0	6.9	visual/auditory	audio/Bollywood_Groove.wav
1.9	3.2	motor/auditory	audio/Shenzhen_Nightlife.wav
2.9	3.4	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.9	2.7	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.6	4.2	visual	
2.6	5.0	motor	
4.0	5.4	visual/auditory	audio/Breaking_Bollywood.wav
2.0	3.9	visual	
2.5	2.6	motor/auditory	audio/Bollywood_Groove.wav
0.9	3.7	motor	
1.9	3.1	visual/auditory	audio/Cumbish.wav
3.3	5.6	visual	
3.6	7.1	motor/auditory	audio/Stereotype_News.wav
2.9	3.9	motor	
