duration	iti	trial_type	stim_file
2.4	4.2	visual/auditory	audio/Desert_Conflict.wav
2.2	4.0	motor	
2.5	2.5	motor/auditory	audio/Improv_for_Evil.wav
2.4	5.9	visual	
2.0	5.3	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.2	5.3	visual/auditory	audio/Jack_The_Lumberer.wav
3.9	4.3	visual	
1.7	4.6	motor	
2.5	3.6	visual/auditory	audio/Cumbish.wav
2.6	4.6	motor/auditory	audio/Improv_for_Evil.wav
3.7	2.8	visual	
4.0	4.5	motor	
1.0	4.2	visual	
2.8	5.7	visual/auditory	audio/Shenzhen_Nightlife.wav
3.2	4.2	motor/auditory	audio/Bollywood_Groove.wav
1.6	6.2	motor	
2.3	6.6	visual/auditory	audio/Shenzhen_Nightlife.wav
2.5	3.5	motor/auditory	audio/Bollywood_Groove.wav
2.2	3.6	visual	
2.7	6.7	motor	
3.8	4.6	visual/auditory	audio/Desert_Conflict.wav
3.8	5.6	motor/auditory	audio/Jack_The_Lumberer.wav
3.7	5.5	visual	
3.3	3.9	motor	
4.0	4.1	motor/auditory	audio/Bleu.wav
1.3	5.1	visual/auditory	audio/Breaking_Bollywood.wav
3.4	3.5	motor	
3.8	6.0	visual	
3.5	5.1	visual/auditory	audio/Ukulele_Song.wav
2.3	3.4	visual	
2.6	6.6	motor	
3.3	7.3	motor/auditory	audio/Jack_The_Lumberer.wav
3.6	3.8	motor	
3.9	6.3	motor/auditory	audio/Breaking_Bollywood.wav
3.2	4.0	visual/auditory	audio/Le_Baguette.wav
1.4	5.2	visual	
3.3	3.9	motor/auditory	audio/Funshine.wav
1.5	4.2	visual/auditory	audio/Desert_Conflict.wav
1.0	5.9	motor	
3.1	4.4	visual	
3.8	2.8	motor/auditory	audio/Cumbish.wav
2.0	3.9	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.7	3.6	motor	
1.2	4.5	visual	
3.6	3.0	motor	
1.9	6.2	motor/auditory	audio/Stereotype_News.wav
2.0	5.1	visual	
3.4	4.7	visual/auditory	audio/Stereotype_News.wav
1.2	6.8	motor	
1.2	4.0	visual	
3.1	2.9	motor/auditory	audio/Le_Baguette.wav
0.9	3.0	visual/auditory	audio/Shenzhen_Nightlife.wav
3.0	5.0	motor	
3.0	4.2	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.7	4.0	visual	
1.0	4.3	visual/auditory	audio/Cumbish.wav
1.2	4.0	visual	
3.6	3.9	motor	
3.0	5.0	motor/auditory	audio/Breaking_Bollywood.wav
2.2	14.5	visual/auditory	audio/Coy_Koi.wav
