duration	iti	trial_type	stimulus
1.401407542039431	8.222202490371266	checkerboard	
2.783227831691595	10.850057537922606	tone	audio/600Hz_20s.wav
2.4944056619229977	10.765768189808623	fingertapping	
1.2388574579792704	7.064120868747744	tone	audio/850Hz_20s.wav
1.6003585778614995	4.11633317137615	tone	audio/600Hz_20s.wav
2.8171765228029515	6.666098586418469	tone	audio/750Hz_20s.wav
2.480125952279501	7.504649260957687	checkerboard	
2.8171765228029515	8.288049819408108	fingertapping	
2.480125952279501	9.995155336734324	fingertapping	
4.923986855234559	5.824721034157504	checkerboard	
3.793530060031514	7.064120868747744	fingertapping	
1.6003585778614995	4.762072483981614	fingertapping	
4.32834992504165	7.427294933345937	fingertapping	
3.4523205902452405	10.765768189808623	tone	audio/250Hz_20s.wav
3.4523205902452405	10.765768189808623	checkerboard	
4.32834992504165	7.504649260957687	tone	audio/850Hz_20s.wav
2.601689150041111	6.666098586418469	checkerboard	
2.601689150041111	6.666098586418469	fingertapping	
3.793530060031514	7.427294933345937	tone	audio/250Hz_20s.wav
1.401407542039431	5.824721034157504	fingertapping	
3.3430804846971807	10.850057537922606	checkerboard	
3.3430804846971807	8.222202490371266	tone	audio/600Hz_20s.wav
2.783227831691595	8.222202490371266	fingertapping	
3.793530060031514	4.762072483981614	checkerboard	
4.923986855234559	10.850057537922606	fingertapping	
3.5709542120437585	8.288049819408108	checkerboard	
2.4944056619229977	6.915182845532383	tone	audio/850Hz_20s.wav
2.8171765228029515	6.915182845532383	checkerboard	
4.32834992504165	9.995155336734324	checkerboard	
2.783227831691595	7.064120868747744	checkerboard	
3.3430804846971807	7.504649260957687	fingertapping	
4.923986855234559	6.76882261732535	tone	audio/500Hz_20s.wav
2.480125952279501	9.995155336734324	tone	audio/750Hz_20s.wav
2.601689150041111	8.288049819408108	tone	audio/500Hz_20s.wav
1.6003585778614995	7.427294933345937	checkerboard	
1.2388574579792704	6.76882261732535	checkerboard	
3.5709542120437585	5.824721034157504	tone	audio/750Hz_20s.wav
3.5709542120437585	6.76882261732535	fingertapping	
1.2388574579792704	4.11633317137615	fingertapping	
3.4523205902452405	6.915182845532383	fingertapping	
2.4944056619229977	4.11633317137615	checkerboard	
1.401407542039431	4.762072483981614	tone	audio/250Hz_20s.wav
