duration	iti	trial_type	stim_file
3.8	3.9	visual/auditory	audio/Cumbish.wav
3.4	4.7	motor	
2.3	4.1	visual	
0.7	2.6	motor/auditory	audio/Stereotype_News.wav
2.8	5.0	visual/auditory	audio/Le_Baguette.wav
3.2	6.3	motor/auditory	audio/Breaking_Bollywood.wav
1.8	4.5	visual	
2.4	3.6	motor	
2.4	5.2	visual	
3.8	4.5	visual/auditory	audio/Jack_The_Lumberer.wav
2.7	3.5	motor	
2.1	4.9	motor/auditory	audio/Desert_Conflict.wav
3.1	3.2	visual/auditory	audio/Stereotype_News.wav
3.2	3.5	motor/auditory	audio/Bollywood_Groove.wav
3.1	3.9	motor	
3.8	4.8	visual	
2.4	6.6	visual/auditory	audio/Shenzhen_Nightlife.wav
3.2	3.2	motor	
3.3	6.6	visual	
3.2	6.1	motor/auditory	audio/Coy_Koi.wav
1.2	4.5	visual/auditory	audio/Bleu.wav
1.9	2.5	motor/auditory	audio/Funshine.wav
3.2	4.4	visual	
0.8	5.4	motor	
2.0	5.4	visual	
3.9	4.5	visual/auditory	audio/Ukulele_Song.wav
3.4	3.8	motor	
2.1	5.5	motor/auditory	audio/Improv_for_Evil.wav
2.0	4.0	visual/auditory	audio/Improv_for_Evil.wav
3.5	4.6	visual	
2.8	4.0	motor	
1.0	4.1	motor/auditory	audio/Stereotype_News.wav
3.9	3.6	motor	
1.2	4.7	motor/auditory	audio/Le_Baguette.wav
1.8	3.7	visual	
3.4	4.1	visual/auditory	audio/Jack_The_Lumberer.wav
3.2	6.1	visual	
3.7	3.6	visual/auditory	audio/Bollywood_Groove.wav
1.0	3.3	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.3	2.4	motor	
3.8	5.2	motor/auditory	audio/Bleu.wav
1.5	4.6	visual/auditory	audio/Jack_The_Lumberer.wav
3.4	3.0	motor	
1.8	4.2	visual	
3.4	3.2	motor/auditory	audio/Bollywood_Groove.wav
3.9	7.7	motor	
3.8	5.9	visual	
3.4	4.4	visual/auditory	audio/Cumbish.wav
3.5	4.1	motor	
2.3	6.8	motor/auditory	audio/Coy_Koi.wav
2.6	3.9	visual	
3.6	5.3	visual/auditory	audio/Funshine.wav
1.3	3.1	motor/auditory	audio/Ukulele_Song.wav
1.3	4.4	visual	
3.0	5.6	visual/auditory	audio/Shenzhen_Nightlife.wav
3.5	3.5	motor	
2.4	3.2	visual/auditory	audio/Breaking_Bollywood.wav
2.4	3.3	motor	
3.7	6.8	motor/auditory	audio/Bleu.wav
3.5	4.0	visual	
