duration	iti	trial_type	stim_file
2.0	4.1	visual/auditory	audio/Ukulele_Song.wav
1.3	3.3	motor/auditory	audio/Jack_The_Lumberer.wav
2.8	7.7	motor	
0.9	4.1	visual	
2.2	5.4	motor	
1.9	5.9	motor/auditory	audio/Breaking_Bollywood.wav
1.7	3.3	visual	
3.9	5.5	visual/auditory	audio/Bleu.wav
3.5	2.2	motor/auditory	audio/Desert_Conflict.wav
2.5	5.6	visual/auditory	audio/Improv_for_Evil.wav
3.2	3.2	motor	
1.7	4.0	visual	
3.2	4.7	visual/auditory	audio/Jack_The_Lumberer.wav
2.2	5.0	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.4	5.1	visual	
2.3	3.7	motor	
4.0	5.2	visual	
3.7	2.7	visual/auditory	audio/Desert_Conflict.wav
1.5	6.2	motor	
2.8	3.3	motor/auditory	audio/Stereotype_News.wav
2.9	6.2	motor	
3.3	4.6	visual/auditory	audio/Bollywood_Groove.wav
0.9	4.6	visual	
1.6	2.9	motor/auditory	audio/Coy_Koi.wav
2.9	5.0	motor	
3.8	4.9	visual/auditory	audio/Bleu.wav
0.9	6.1	visual	
0.8	3.3	motor/auditory	audio/Funshine.wav
3.7	3.4	visual	
3.4	6.3	motor	
3.9	5.8	motor/auditory	audio/Bleu.wav
1.5	5.1	visual/auditory	audio/Bollywood_Groove.wav
3.5	5.1	motor/auditory	audio/Bollywood_Groove.wav
2.8	5.7	visual	
2.7	4.8	visual/auditory	audio/Le_Baguette.wav
1.9	4.9	motor	
0.9	4.9	motor/auditory	audio/Coy_Koi.wav
3.1	4.9	visual/auditory	audio/Stereotype_News.wav
2.9	2.6	motor	
4.0	5.0	visual	
1.4	3.7	motor	
3.0	5.5	motor/auditory	audio/Improv_for_Evil.wav
3.1	4.6	visual/auditory	audio/Le_Baguette.wav
3.1	4.4	visual	
1.5	4.9	motor/auditory	audio/Breaking_Bollywood.wav
1.9	3.9	visual/auditory	audio/Cumbish.wav
1.0	3.8	motor	
3.9	3.9	visual	
1.2	6.3	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.6	5.0	visual/auditory	audio/Shenzhen_Nightlife.wav
2.4	3.7	motor	
3.4	4.2	visual	
1.7	7.8	motor/auditory	audio/Jack_The_Lumberer.wav
0.8	5.5	visual/auditory	audio/Desert_Conflict.wav
1.9	5.6	visual	
1.2	3.5	motor	
0.6	4.0	visual/auditory	audio/Cumbish.wav
2.8	4.1	motor	
3.7	4.9	visual	
4.0	6.8	motor/auditory	audio/Breaking_Bollywood.wav
