duration	iti	trial_type	stim_file
2.7	2.8	motor	
3.3	4.2	motor/auditory	audio/Shenzhen_Nightlife.wav
0.5	4.7	visual/auditory	audio/Bollywood_Groove.wav
3.6	3.6	visual	
2.1	5.4	motor/auditory	audio/Coy_Koi.wav
3.8	4.0	motor	
3.3	4.7	visual/auditory	audio/Shenzhen_Nightlife.wav
3.0	3.1	visual	
1.4	6.4	motor/auditory	audio/Ukulele_Song.wav
3.0	3.3	visual	
0.8	5.6	visual/auditory	audio/Bleu.wav
3.6	4.5	motor	
3.8	2.6	visual/auditory	audio/Breaking_Bollywood.wav
3.9	5.7	motor	
1.0	4.4	motor/auditory	audio/Breaking_Bollywood.wav
1.7	4.8	visual	
3.7	6.2	visual/auditory	audio/Shenzhen_Nightlife.wav
3.5	4.6	motor/auditory	audio/Funshine.wav
2.6	3.3	motor	
2.0	3.8	visual	
3.9	7.3	motor	
2.3	3.5	motor/auditory	audio/Funshine.wav
3.6	5.5	visual	
2.4	3.6	visual/auditory	audio/Improv_for_Evil.wav
2.1	4.2	visual	
2.7	4.5	motor/auditory	audio/Coy_Koi.wav
1.7	3.9	motor	
3.1	4.9	visual/auditory	audio/Le_Baguette.wav
2.4	5.5	visual	
2.3	4.1	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.9	4.4	motor	
2.8	5.0	visual/auditory	audio/Jack_The_Lumberer.wav
3.3	6.6	motor/auditory	audio/Bollywood_Groove.wav
2.8	6.5	visual/auditory	audio/Breaking_Bollywood.wav
0.5	3.6	visual	
2.2	5.0	motor	
0.8	4.9	visual/auditory	audio/Cumbish.wav
2.3	6.8	motor/auditory	audio/Jack_The_Lumberer.wav
1.6	7.1	motor	
2.1	4.4	visual	
2.9	3.8	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.2	6.9	motor/auditory	audio/Desert_Conflict.wav
2.2	3.5	motor	
1.3	6.2	visual	
3.5	5.1	motor	
3.9	5.9	visual	
1.3	4.5	motor/auditory	audio/Desert_Conflict.wav
3.5	3.9	visual/auditory	audio/Bleu.wav
2.7	4.1	motor	
1.6	3.3	motor/auditory	audio/Stereotype_News.wav
1.3	4.9	visual	
3.8	3.3	visual/auditory	audio/Le_Baguette.wav
3.0	3.5	visual	
2.2	4.1	motor/auditory	audio/Ukulele_Song.wav
1.8	4.4	motor	
4.0	3.3	visual/auditory	audio/Improv_for_Evil.wav
2.1	2.9	visual	
4.0	4.7	motor	
2.1	5.4	motor/auditory	audio/Stereotype_News.wav
0.6	5.1	visual/auditory	audio/Funshine.wav
