duration	iti	trial_type	stim_file
3.8	7.5	visual/auditory	audio/Ukulele_Song.wav
1.2	3.0	motor	
3.3	5.4	visual	
2.0	4.7	motor/auditory	audio/Improv_for_Evil.wav
2.5	4.5	motor	
2.6	5.2	motor/auditory	audio/Funshine.wav
3.1	6.3	visual	
2.6	5.7	visual/auditory	audio/Shenzhen_Nightlife.wav
3.2	5.9	visual	
1.6	4.3	visual/auditory	audio/Jack_The_Lumberer.wav
3.0	3.8	motor/auditory	audio/Stereotype_News.wav
2.9	6.4	motor	
2.3	4.4	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.6	7.1	motor	
1.7	4.8	visual	
3.7	5.5	visual/auditory	audio/Bollywood_Groove.wav
2.7	3.3	visual	
3.9	4.2	motor	
2.3	3.8	visual/auditory	audio/Coy_Koi.wav
3.2	4.8	motor/auditory	audio/Coy_Koi.wav
0.6	6.2	visual	
2.9	3.2	motor	
0.6	3.8	motor/auditory	audio/Jack_The_Lumberer.wav
3.9	3.8	visual/auditory	audio/Cumbish.wav
3.4	3.5	visual	
1.4	3.0	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.2	6.9	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.0	4.8	motor	
1.9	6.1	visual/auditory	audio/Le_Baguette.wav
2.1	5.9	visual	
0.8	3.5	motor	
0.6	5.3	motor/auditory	audio/Breaking_Bollywood.wav
2.2	2.2	motor	
2.7	4.7	visual	
3.1	6.4	motor/auditory	audio/Le_Baguette.wav
1.4	4.3	visual/auditory	audio/Stereotype_News.wav
2.1	6.5	motor/auditory	audio/Breaking_Bollywood.wav
2.1	6.4	visual/auditory	audio/Ukulele_Song.wav
0.8	7.7	visual	
2.0	8.0	motor	
3.7	4.6	visual/auditory	audio/Shenzhen_Nightlife.wav
1.4	2.6	visual	
2.2	6.1	motor/auditory	audio/Stereotype_News.wav
3.4	3.1	motor	
0.6	5.4	motor/auditory	audio/Funshine.wav
1.2	5.8	visual/auditory	audio/Bollywood_Groove.wav
2.4	2.5	visual	
3.0	6.5	motor	
1.5	6.0	visual	
3.0	5.5	motor/auditory	audio/Cumbish.wav
1.0	5.9	motor	
2.7	3.7	visual/auditory	audio/Ukulele_Song.wav
2.5	2.8	motor/auditory	audio/Bleu.wav
1.4	6.2	visual/auditory	audio/Improv_for_Evil.wav
1.0	5.0	motor	
1.8	6.8	visual	
2.5	4.7	motor	
2.6	6.1	visual/auditory	audio/Le_Baguette.wav
0.7	4.8	motor/auditory	audio/Shenzhen_Nightlife.wav
1.5	13.0	visual	
