duration	iti	trial_type	stim_file
3.7	3.5	visual/auditory	audio/Improv_for_Evil.wav
3.9	3.6	visual	
2.0	3.8	motor	
2.9	3.5	motor/auditory	audio/Stereotype_News.wav
2.9	3.7	motor	
3.2	4.0	motor/auditory	audio/Coy_Koi.wav
3.3	5.2	visual	
3.3	2.8	visual/auditory	audio/Bleu.wav
3.2	3.0	visual	
2.2	4.9	motor/auditory	audio/Ukulele_Song.wav
1.9	4.7	motor	
2.4	5.0	visual/auditory	audio/Funshine.wav
1.3	4.2	motor/auditory	audio/Jack_The_Lumberer.wav
3.9	4.1	visual	
1.1	4.7	motor	
3.7	4.7	visual/auditory	audio/Le_Baguette.wav
3.0	5.4	visual	
1.8	4.1	visual/auditory	audio/Bleu.wav
3.5	4.3	motor/auditory	audio/Coy_Koi.wav
2.4	7.6	motor	
2.5	5.1	visual/auditory	audio/Bollywood_Groove.wav
3.7	6.7	motor/auditory	audio/Bollywood_Groove.wav
2.9	5.3	motor	
2.6	4.3	visual	
2.3	3.7	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.7	3.0	motor	
2.7	4.3	visual/auditory	audio/Bleu.wav
3.6	6.6	visual	
4.0	3.0	motor/auditory	audio/Improv_for_Evil.wav
3.8	5.1	visual	
2.6	4.8	visual/auditory	audio/Cumbish.wav
2.8	2.7	motor	
2.1	6.2	visual	
3.5	4.8	motor/auditory	audio/Jack_The_Lumberer.wav
3.4	4.4	motor	
2.0	4.3	visual/auditory	audio/Breaking_Bollywood.wav
3.8	3.3	motor	
1.8	3.2	visual/auditory	audio/Coy_Koi.wav
2.9	3.5	motor/auditory	audio/Ukulele_Song.wav
2.7	4.0	visual	
0.8	4.4	motor/auditory	audio/Shenzhen_Nightlife.wav
0.8	3.3	visual	
1.8	6.4	visual/auditory	audio/Funshine.wav
3.8	5.2	motor	
1.6	3.6	motor/auditory	audio/Jack_The_Lumberer.wav
3.9	5.9	visual/auditory	audio/Stereotype_News.wav
1.3	7.2	motor	
2.2	6.1	visual	
3.7	6.8	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.9	4.3	motor	
2.4	5.9	visual	
1.8	4.9	motor/auditory	audio/Shenzhen_Nightlife.wav
2.6	4.3	visual/auditory	audio/Desert_Conflict.wav
1.8	3.8	visual	
1.0	4.4	motor	
0.9	5.2	motor/auditory	audio/Desert_Conflict.wav
1.4	5.2	visual	
0.6	3.4	motor	
3.1	7.3	visual/auditory	audio/Cumbish.wav
0.6	3.8	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
