duration	iti	trial_type	stim_file
0.6	4.8	visual	
3.2	4.6	motor	
4.0	8.0	motor/auditory	audio/Le_Baguette.wav
2.9	3.9	visual/auditory	audio/Shenzhen_Nightlife.wav
2.1	4.0	motor	
2.1	4.0	visual/auditory	audio/Le_Baguette.wav
3.5	3.1	motor/auditory	audio/Cumbish.wav
3.9	3.7	visual	
3.5	2.9	visual/auditory	audio/Bleu.wav
2.0	6.0	motor	
2.7	5.3	motor/auditory	audio/Funshine.wav
1.4	4.7	visual	
0.6	6.2	motor/auditory	audio/Jack_The_Lumberer.wav
3.6	6.6	visual	
1.6	4.0	motor	
3.3	6.1	visual/auditory	audio/Ukulele_Song.wav
3.8	4.5	motor/auditory	audio/Breaking_Bollywood.wav
3.1	5.0	visual/auditory	audio/Breaking_Bollywood.wav
3.4	3.1	visual	
2.1	4.1	motor	
1.1	3.8	visual/auditory	audio/Desert_Conflict.wav
3.2	5.7	motor	
0.8	4.4	motor/auditory	audio/Bleu.wav
0.7	4.5	visual	
2.0	3.1	motor	
3.2	5.0	visual	
2.8	6.1	visual/auditory	audio/Stereotype_News.wav
3.9	4.3	motor/auditory	audio/Stereotype_News.wav
2.9	4.5	motor	
2.4	4.1	visual	
3.1	6.4	motor/auditory	audio/Ukulele_Song.wav
2.5	3.1	visual/auditory	audio/Coy_Koi.wav
3.9	2.8	motor/auditory	audio/Bollywood_Groove.wav
0.8	4.0	visual	
3.9	4.2	visual/auditory	audio/Shenzhen_Nightlife.wav
1.7	4.8	motor	
1.6	5.5	motor/auditory	audio/Bleu.wav
3.7	4.0	visual	
2.3	3.5	motor	
0.7	4.5	visual/auditory	audio/Desert_Conflict.wav
1.9	3.0	visual	
2.1	4.8	visual/auditory	audio/Le_Baguette.wav
3.2	3.5	motor	
3.1	3.7	motor/auditory	audio/Funshine.wav
3.7	7.5	motor	
0.8	4.7	motor/auditory	audio/Coy_Koi.wav
0.9	2.9	visual	
2.8	3.3	visual/auditory	audio/Bollywood_Groove.wav
2.0	7.4	motor	
3.0	6.7	visual/auditory	audio/Ukulele_Song.wav
3.4	6.4	motor/auditory	audio/Funshine.wav
1.5	4.9	visual	
3.3	7.1	motor/auditory	audio/Jack_The_Lumberer.wav
3.9	4.0	motor	
1.9	3.8	visual	
2.9	4.4	visual/auditory	audio/Shenzhen_Nightlife.wav
3.3	4.4	motor	
1.7	3.9	visual/auditory	audio/Cumbish.wav
3.6	4.6	motor/auditory	audio/Jack_The_Lumberer.wav
0.5	20.0	visual	
