duration	iti	trial_type	stim_file
0.6	3.6	visual/auditory	audio/Cumbish.wav
2.5	4.9	motor	
2.1	5.3	motor/auditory	audio/Coy_Koi.wav
1.8	7.0	visual	
3.3	5.9	visual/auditory	audio/Breaking_Bollywood.wav
0.8	3.1	motor/auditory	audio/Shenzhen_Nightlife.wav
3.6	4.3	visual	
3.6	4.7	motor	
3.3	3.9	visual	
3.2	6.0	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.2	5.2	motor/auditory	audio/Breaking_Bollywood.wav
2.4	6.3	motor	
3.6	2.5	motor/auditory	audio/Funshine.wav
4.0	6.6	visual/auditory	audio/Cumbish.wav
3.1	4.8	motor	
1.5	3.6	visual	
3.0	3.8	motor	
3.5	5.6	visual/auditory	audio/Coy_Koi.wav
1.9	3.1	motor/auditory	audio/Stereotype_News.wav
0.7	4.6	visual	
2.4	3.9	motor/auditory	audio/Cumbish.wav
1.8	4.3	visual/auditory	audio/Ukulele_Song.wav
3.6	3.9	motor	
3.3	3.4	visual	
3.8	3.4	visual/auditory	audio/Shenzhen_Nightlife.wav
3.7	5.8	motor	
3.3	4.8	visual	
1.1	4.4	motor/auditory	audio/Bollywood_Groove.wav
3.8	4.9	visual	
0.8	4.7	motor/auditory	audio/Improv_for_Evil.wav
3.6	3.0	visual/auditory	audio/Desert_Conflict.wav
2.9	2.8	motor	
1.1	4.7	visual	
0.8	6.8	motor	
1.7	4.5	motor/auditory	audio/Bleu.wav
3.7	3.6	visual/auditory	audio/Jack_The_Lumberer.wav
3.9	5.2	motor	
1.3	3.5	motor/auditory	audio/Le_Baguette.wav
3.0	5.8	visual	
2.8	5.6	visual/auditory	audio/Bleu.wav
1.3	7.8	visual	
2.1	4.5	motor	
3.8	5.9	visual/auditory	audio/Improv_for_Evil.wav
2.5	4.4	motor/auditory	audio/Jack_The_Lumberer.wav
1.1	4.5	motor	
3.7	4.2	visual	
1.0	4.7	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.8	5.6	motor/auditory	audio/Funshine.wav
1.2	7.2	visual/auditory	audio/Bleu.wav
2.4	4.4	motor/auditory	audio/Improv_for_Evil.wav
1.6	4.0	motor	
2.3	4.0	visual	
2.6	4.3	motor/auditory	audio/Bollywood_Groove.wav
2.4	3.8	motor	
1.1	4.0	visual/auditory	audio/Bollywood_Groove.wav
0.7	3.8	visual	
0.8	6.7	motor	
3.9	3.3	visual	
2.7	4.6	motor/auditory	audio/Desert_Conflict.wav
3.3	7.5	visual/auditory	audio/Ukulele_Song.wav
