duration	iti	trial_type	stim_file
1.4	4.7	visual	
2.6	6.0	visual/auditory	audio/Stereotype_News.wav
1.1	2.8	motor/auditory	audio/Improv_for_Evil.wav
3.4	6.0	motor	
0.8	5.9	motor/auditory	audio/Bleu.wav
2.1	2.9	motor	
2.7	3.8	visual/auditory	audio/Le_Baguette.wav
3.4	3.2	visual	
2.0	6.8	motor	
1.0	3.3	visual/auditory	audio/Ukulele_Song.wav
2.2	5.7	visual	
3.4	7.2	motor/auditory	audio/Bollywood_Groove.wav
2.2	4.3	visual	
0.8	4.4	motor/auditory	audio/Improv_for_Evil.wav
3.4	4.4	visual/auditory	audio/Breaking_Bollywood.wav
0.9	5.8	motor	
3.1	6.3	visual	
1.8	6.8	motor/auditory	audio/Breaking_Bollywood.wav
0.9	4.9	motor	
3.8	4.5	visual/auditory	audio/Stereotype_News.wav
2.9	3.4	motor	
1.5	5.7	visual	
3.7	3.9	motor/auditory	audio/Jack_The_Lumberer.wav
3.5	4.2	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
1.4	4.5	visual	
3.6	7.0	visual/auditory	audio/Bleu.wav
2.9	5.1	motor/auditory	audio/Coy_Koi.wav
2.0	5.3	motor	
1.4	3.3	visual/auditory	audio/Improv_for_Evil.wav
3.7	3.7	visual	
3.3	2.9	motor	
2.8	2.6	motor/auditory	audio/Funshine.wav
3.6	3.5	motor	
1.8	3.1	visual/auditory	audio/Ukulele_Song.wav
3.2	4.6	visual	
0.7	4.7	motor/auditory	audio/Stereotype_News.wav
2.0	5.8	visual	
1.7	8.0	motor/auditory	audio/Funshine.wav
2.0	5.5	motor	
2.3	7.6	visual/auditory	audio/Bollywood_Groove.wav
2.8	5.1	motor/auditory	audio/Desert_Conflict.wav
0.9	6.0	motor	
3.3	3.6	visual	
2.5	4.6	visual/auditory	audio/Cumbish.wav
3.7	5.5	visual	
2.7	4.0	motor/auditory	audio/Jack_The_Lumberer.wav
3.0	2.8	visual/auditory	audio/Coy_Koi.wav
1.8	4.4	motor	
2.7	4.7	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.6	4.7	motor	
3.0	3.2	visual/auditory	audio/Bollywood_Groove.wav
2.6	6.8	visual	
3.4	5.3	motor	
2.1	3.6	visual	
3.0	4.8	motor/auditory	audio/Bleu.wav
2.3	6.0	visual/auditory	audio/Cumbish.wav
0.7	4.5	visual	
3.2	4.3	visual/auditory	audio/Le_Baguette.wav
2.3	3.9	motor	
3.0	19.5	motor/auditory	audio/Coy_Koi.wav
