duration	iti	trial_type	stim_file
3.8	6.7	motor/auditory	audio/Stereotype_News.wav
0.9	3.3	visual	
3.3	4.5	visual/auditory	audio/Improv_for_Evil.wav
2.5	6.1	motor	
3.8	3.3	visual	
0.9	4.5	motor	
2.6	4.9	visual/auditory	audio/Bleu.wav
1.8	3.7	motor/auditory	audio/Desert_Conflict.wav
1.3	3.3	visual/auditory	audio/Jack_The_Lumberer.wav
3.9	4.7	visual	
2.5	3.4	motor	
1.9	6.4	motor/auditory	audio/Coy_Koi.wav
2.4	5.4	visual/auditory	audio/Improv_for_Evil.wav
1.8	3.2	motor	
3.9	4.1	motor/auditory	audio/Shenzhen_Nightlife.wav
3.1	5.5	visual	
2.8	6.3	motor	
0.9	5.1	visual	
1.2	4.0	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.9	5.1	motor/auditory	audio/Desert_Conflict.wav
2.5	6.9	visual/auditory	audio/Cumbish.wav
2.3	5.9	motor	
3.4	4.4	visual	
3.6	3.0	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.8	4.2	motor	
3.0	5.4	visual	
1.9	3.6	motor/auditory	audio/Le_Baguette.wav
2.9	5.6	visual/auditory	audio/Cumbish.wav
3.3	4.1	motor	
2.9	3.2	visual	
3.5	7.2	visual/auditory	audio/Improv_for_Evil.wav
4.0	4.8	motor/auditory	audio/Cumbish.wav
0.6	3.1	visual	
3.5	6.4	visual/auditory	audio/Bollywood_Groove.wav
2.4	4.7	motor	
2.1	3.7	motor/auditory	audio/Stereotype_News.wav
4.0	6.0	visual	
1.4	4.6	motor/auditory	audio/Coy_Koi.wav
2.6	6.9	motor	
1.9	4.8	visual/auditory	audio/Breaking_Bollywood.wav
2.3	6.9	motor/auditory	audio/Stereotype_News.wav
2.2	4.8	motor	
1.2	3.8	visual/auditory	audio/Funshine.wav
1.9	4.1	visual	
2.0	2.6	visual/auditory	audio/Le_Baguette.wav
0.6	3.3	visual	
0.6	6.3	motor/auditory	audio/Le_Baguette.wav
0.5	3.7	motor	
3.0	4.8	visual/auditory	audio/Ukulele_Song.wav
2.2	3.5	motor/auditory	audio/Shenzhen_Nightlife.wav
3.7	4.0	motor	
3.3	3.5	visual	
3.5	4.6	motor/auditory	audio/Funshine.wav
3.2	4.2	visual/auditory	audio/Bollywood_Groove.wav
1.3	3.7	motor	
3.1	5.7	visual	
3.2	7.1	visual/auditory	audio/Jack_The_Lumberer.wav
2.5	5.3	visual	
3.1	5.2	motor	
3.4	16.3	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
