duration	iti	trial_type	stim_file
1.8	4.7	visual	
1.9	5.1	motor	
3.7	4.5	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.8	3.7	visual/auditory	audio/Shenzhen_Nightlife.wav
3.0	5.5	visual	
2.8	4.1	visual/auditory	audio/Bollywood_Groove.wav
2.2	4.4	motor/auditory	audio/Jack_The_Lumberer.wav
1.5	6.3	motor	
3.7	4.7	visual/auditory	audio/Ukulele_Song.wav
3.5	4.8	visual	
3.7	6.1	motor/auditory	audio/Improv_for_Evil.wav
3.5	6.9	motor	
3.3	6.1	visual/auditory	audio/Cumbish.wav
1.6	6.1	visual	
1.1	3.0	motor/auditory	audio/Funshine.wav
3.7	5.1	motor	
3.9	3.4	visual	
3.1	4.2	motor/auditory	audio/Stereotype_News.wav
3.3	6.8	visual/auditory	audio/Funshine.wav
2.9	2.4	motor	
1.9	3.1	visual	
1.0	4.0	motor	
3.9	4.5	visual/auditory	audio/Le_Baguette.wav
4.0	5.8	motor/auditory	audio/Shenzhen_Nightlife.wav
0.8	7.2	visual/auditory	audio/Bollywood_Groove.wav
3.8	5.5	motor/auditory	audio/Desert_Conflict.wav
2.4	3.5	motor	
2.5	3.6	visual	
3.8	4.0	motor/auditory	audio/Funshine.wav
3.6	4.9	motor	
3.8	5.6	visual/auditory	audio/Le_Baguette.wav
3.1	3.1	visual	
2.8	4.4	motor	
2.1	4.1	visual	
1.5	3.6	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.7	3.1	visual/auditory	audio/Breaking_Bollywood.wav
1.7	4.2	motor	
0.9	6.8	motor/auditory	audio/Breaking_Bollywood.wav
0.7	5.1	visual/auditory	audio/Breaking_Bollywood.wav
2.9	3.2	visual	
1.7	3.6	visual/auditory	audio/Bollywood_Groove.wav
3.2	5.4	motor/auditory	audio/Coy_Koi.wav
1.6	6.9	motor	
3.5	2.9	visual	
2.8	4.4	visual/auditory	audio/Stereotype_News.wav
0.6	5.2	visual	
2.0	6.5	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.6	4.2	motor	
3.8	4.1	visual	
3.0	5.3	motor	
1.0	5.0	motor/auditory	audio/Bleu.wav
0.7	6.2	visual/auditory	audio/Ukulele_Song.wav
2.1	5.9	motor/auditory	audio/Stereotype_News.wav
3.5	5.7	visual	
1.7	4.4	visual/auditory	audio/Desert_Conflict.wav
2.1	3.7	motor	
2.7	4.0	motor/auditory	audio/Jack_The_Lumberer.wav
1.7	2.4	motor	
0.5	4.8	visual/auditory	audio/Cumbish.wav
1.7	18.8	visual	
