duration	iti	trial_type	stim_file
2.9	4.6	visual	
2.4	4.4	motor/auditory	audio/Ukulele_Song.wav
1.6	3.7	visual/auditory	audio/Bollywood_Groove.wav
1.8	3.4	motor	
3.5	5.0	visual/auditory	audio/Jack_The_Lumberer.wav
2.7	4.6	visual	
0.8	4.6	motor	
2.0	3.7	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.9	6.0	visual	
1.9	3.5	motor	
2.1	5.3	visual/auditory	audio/Le_Baguette.wav
2.6	3.0	motor/auditory	audio/Funshine.wav
2.7	4.8	motor	
1.5	3.5	motor/auditory	audio/Breaking_Bollywood.wav
3.4	6.8	visual/auditory	audio/Stereotype_News.wav
3.4	4.0	visual	
3.8	4.3	visual/auditory	audio/Improv_for_Evil.wav
2.8	4.3	motor	
2.5	4.5	motor/auditory	audio/Improv_for_Evil.wav
3.3	3.9	visual	
2.4	6.0	motor/auditory	audio/Stereotype_News.wav
1.3	4.3	visual/auditory	audio/Cumbish.wav
2.4	5.9	motor	
3.9	5.5	visual	
1.7	7.0	motor	
3.0	4.0	motor/auditory	audio/Bollywood_Groove.wav
1.1	4.4	visual/auditory	audio/Le_Baguette.wav
2.2	5.4	visual	
2.9	4.5	motor	
2.8	4.7	visual	
3.0	6.4	motor/auditory	audio/Cumbish.wav
3.1	6.6	visual/auditory	audio/Desert_Conflict.wav
3.6	5.3	motor	
1.7	5.5	visual	
3.1	6.5	visual/auditory	audio/Le_Baguette.wav
3.6	4.1	motor/auditory	audio/Funshine.wav
1.7	4.9	visual/auditory	audio/Bleu.wav
3.7	3.4	motor/auditory	audio/Jack_The_Lumberer.wav
3.1	2.7	visual	
3.5	4.7	motor	
1.1	6.5	visual/auditory	audio/Shenzhen_Nightlife.wav
1.2	4.9	motor	
3.4	3.0	motor/auditory	audio/Breaking_Bollywood.wav
2.7	4.8	visual	
1.5	3.6	motor/auditory	audio/Stereotype_News.wav
3.8	2.5	visual/auditory	audio/Shenzhen_Nightlife.wav
1.1	2.9	motor	
3.3	4.9	visual	
1.4	3.9	visual/auditory	audio/Jack_The_Lumberer.wav
3.2	3.5	visual	
3.3	5.5	motor/auditory	audio/Shenzhen_Nightlife.wav
0.6	4.2	motor	
3.4	4.7	visual	
2.5	3.6	motor/auditory	audio/Coy_Koi.wav
3.5	3.5	visual/auditory	audio/Bleu.wav
4.0	4.6	motor	
2.4	7.5	visual/auditory	audio/Desert_Conflict.wav
3.9	2.7	motor/auditory	audio/Bleu.wav
1.4	3.4	motor	
3.7	4.0	visual	
