duration	iti	trial_type	stim_file
3.9	7.0	motor	
3.6	2.7	visual/auditory	audio/Bollywood_Groove.wav
2.6	2.6	motor/auditory	audio/Ukulele_Song.wav
1.9	2.8	visual	
0.5	5.3	motor/auditory	audio/Coy_Koi.wav
2.7	7.2	visual	
0.6	5.7	motor	
2.6	5.8	visual/auditory	audio/Stereotype_News.wav
3.7	6.0	visual	
2.9	5.1	motor/auditory	audio/Bleu.wav
1.0	2.8	visual/auditory	audio/Improv_for_Evil.wav
3.3	4.3	motor	
2.2	3.3	motor/auditory	audio/Jack_The_Lumberer.wav
3.1	4.2	motor	
3.1	3.7	visual/auditory	audio/Shenzhen_Nightlife.wav
3.2	4.4	visual	
2.3	4.1	visual/auditory	audio/Cumbish.wav
2.3	4.0	motor/auditory	audio/Improv_for_Evil.wav
2.3	3.9	motor	
3.6	3.1	visual	
2.8	5.3	motor	
1.0	5.6	visual	
3.9	6.5	motor/auditory	audio/Shenzhen_Nightlife.wav
3.0	4.8	visual/auditory	audio/Desert_Conflict.wav
1.4	5.5	motor/auditory	audio/Funshine.wav
1.0	4.2	visual/auditory	audio/Le_Baguette.wav
3.7	5.5	motor	
1.1	3.2	visual	
2.7	3.5	visual/auditory	audio/Bleu.wav
3.7	6.5	motor/auditory	audio/Stereotype_News.wav
2.1	5.2	visual	
2.9	3.9	motor	
2.0	7.1	visual/auditory	audio/Le_Baguette.wav
0.6	2.8	visual	
3.9	3.9	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.0	4.8	motor	
1.8	3.3	visual/auditory	audio/Coy_Koi.wav
3.0	5.2	motor	
1.2	4.6	motor/auditory	audio/Bollywood_Groove.wav
2.9	4.9	visual	
3.6	6.3	motor	
3.2	6.4	motor/auditory	audio/Desert_Conflict.wav
1.4	5.7	visual/auditory	audio/Shenzhen_Nightlife.wav
3.9	3.3	visual	
3.3	5.0	motor	
2.9	4.7	visual	
2.3	6.3	visual/auditory	audio/Ukulele_Song.wav
1.5	5.3	motor/auditory	audio/Breaking_Bollywood.wav
0.7	5.0	visual/auditory	audio/Ukulele_Song.wav
2.2	3.8	motor/auditory	audio/Jack_The_Lumberer.wav
1.8	6.1	motor	
2.4	6.5	visual	
2.9	6.5	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
3.8	5.4	visual/auditory	audio/Cumbish.wav
1.8	4.5	motor	
0.5	3.8	visual	
3.7	3.1	motor/auditory	audio/Desert_Conflict.wav
4.0	4.1	visual/auditory	audio/Stereotype_News.wav
2.7	7.0	visual	
0.5	13.7	motor	
