duration	iti	trial_type	stim_file
3.9	5.3	motor/auditory	audio/Improv_for_Evil.wav
0.7	6.4	visual	
2.5	5.5	visual/auditory	audio/Shenzhen_Nightlife.wav
1.2	3.9	motor	
1.5	5.5	motor/auditory	audio/Funshine.wav
2.7	6.1	visual/auditory	audio/Breaking_Bollywood.wav
2.0	7.4	visual	
0.7	4.1	motor	
2.8	4.3	motor/auditory	audio/Ukulele_Song.wav
2.0	3.2	visual/auditory	audio/Shenzhen_Nightlife.wav
2.9	2.8	motor	
3.1	6.0	visual	
1.7	5.6	motor/auditory	audio/Desert_Conflict.wav
2.6	7.3	visual/auditory	audio/Bleu.wav
2.9	8.0	motor	
0.8	4.3	visual	
3.9	4.8	motor/auditory	audio/Stereotype_News.wav
3.6	2.6	visual	
1.7	3.4	visual/auditory	audio/Ukulele_Song.wav
3.3	4.2	motor	
2.6	3.6	motor/auditory	audio/Jack_The_Lumberer.wav
2.6	4.7	visual/auditory	audio/Cumbish.wav
0.7	4.5	motor	
1.8	5.3	visual	
0.9	3.0	motor	
2.2	2.6	visual	
1.5	5.4	visual/auditory	audio/Ukulele_Song.wav
1.3	3.8	motor/auditory	audio/Desert_Conflict.wav
3.9	5.0	visual/auditory	audio/Bleu.wav
3.6	7.0	motor	
2.5	3.1	motor/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
2.2	4.4	visual	
2.7	5.5	motor/auditory	audio/Bollywood_Groove.wav
1.1	5.0	visual/auditory	audio/Funshine.wav
2.1	7.2	visual	
0.6	3.9	motor	
2.7	7.2	visual	
3.3	6.6	motor	
3.2	5.0	visual/auditory	audio/Bollywood_Groove.wav
1.6	7.2	motor/auditory	audio/Improv_for_Evil.wav
1.8	4.0	visual/auditory	audio/Ambush_in_Rattlesnake_Gulch.wav
0.8	3.5	motor/auditory	audio/Jack_The_Lumberer.wav
3.7	3.2	motor	
2.2	4.8	visual	
1.5	4.8	motor	
2.2	3.9	motor/auditory	audio/Desert_Conflict.wav
3.3	6.4	visual/auditory	audio/Breaking_Bollywood.wav
2.6	5.0	visual	
2.7	4.1	motor	
1.9	4.6	visual	
1.7	3.4	motor/auditory	audio/Jack_The_Lumberer.wav
3.1	4.3	visual/auditory	audio/Coy_Koi.wav
3.7	4.6	motor	
2.4	5.7	visual	
2.2	4.8	visual/auditory	audio/Le_Baguette.wav
1.9	4.0	motor/auditory	audio/Stereotype_News.wav
3.3	4.2	visual/auditory	audio/Bollywood_Groove.wav
2.7	4.4	visual	
3.6	7.4	motor	
3.8	3.3	motor/auditory	audio/Coy_Koi.wav
